mu_V_ratio,J_V_ratio,sigma
1.363636363636363535e+00,7.575757575757577911e-01,6.717522912335766039e-02
1.414141414141414144e+00,7.575757575757577911e-01,6.496833415434680181e-02
1.464646464646464530e+00,7.575757575757577911e-01,6.280537372875107105e-02
1.515151515151515138e+00,7.575757575757577911e-01,6.068537389855952618e-02
1.565656565656565524e+00,7.575757575757577911e-01,5.860822069178848320e-02
1.616161616161616132e+00,7.575757575757577911e-01,5.657442306956377703e-02
1.666666666666666741e+00,7.575757575757577911e-01,5.458491806308100880e-02
1.717171717171717127e+00,7.575757575757577911e-01,5.264091018994784821e-02
1.767676767676767735e+00,7.575757575757577911e-01,5.074373959321246130e-02
1.818181818181818121e+00,7.575757575757577911e-01,4.889477485921987082e-02
1.868686868686868729e+00,7.575757575757577911e-01,4.709532741624074259e-02
1.919191919191919116e+00,7.575757575757577911e-01,4.534658498224622414e-02
1.969696969696969724e+00,7.575757575757577911e-01,4.364956185249893594e-02
2.020202020202020332e+00,7.575757575757577911e-01,4.200506399331709051e-02
2.070707070707070496e+00,7.575757575757577911e-01,4.041366700671412959e-02
2.121212121212121104e+00,7.575757575757577911e-01,3.887570509898369969e-02
2.171717171717171713e+00,7.575757575757577911e-01,3.739126925486279535e-02
2.222222222222222321e+00,7.575757575757577911e-01,3.596021290465335751e-02
2.272727272727272485e+00,7.575757575757577911e-01,3.458216348159214026e-02
2.323232323232323093e+00,7.575757575757577911e-01,3.325653840093168584e-02
2.373737373737373701e+00,7.575757575757577911e-01,3.198256414619091159e-02
2.424242424242424310e+00,7.575757575757577911e-01,3.075929731508882103e-02
2.474747474747474918e+00,7.575757575757577911e-01,2.958564665018946493e-02
2.525252525252525082e+00,7.575757575757577911e-01,2.846039525000034626e-02
2.575757575757575690e+00,7.575757575757577911e-01,2.738222231901371942e-02
2.626262626262626299e+00,7.575757575757577911e-01,2.634972396517886242e-02
2.676767676767676907e+00,7.575757575757577911e-01,2.536143268732113723e-02
2.727272727272727071e+00,7.575757575757577911e-01,2.441583531130523191e-02
2.777777777777777679e+00,7.575757575757577911e-01,2.351138923172720052e-02
2.828282828282828287e+00,7.575757575757577911e-01,2.264653689607828285e-02
2.878787878787878896e+00,7.575757575757577911e-01,2.181971853181674872e-02
2.929292929292929060e+00,7.575757575757577911e-01,2.102938316526639304e-02
2.979797979797979668e+00,7.575757575757577911e-01,2.027399801662766246e-02
3.030303030303030276e+00,7.575757575757577911e-01,1.955205637963092213e-02
3.080808080808080884e+00,7.575757575757577911e-01,1.886208410941870098e-02
3.131313131313131048e+00,7.575757575757577911e-01,1.820264484993842913e-02
3.181818181818181657e+00,7.575757575757577911e-01,1.757234413408178056e-02
3.232323232323232265e+00,7.575757575757577911e-01,1.696983248743975242e-02
3.282828282828282873e+00,7.575757575757577911e-01,1.639380766106308604e-02
3.333333333333333481e+00,7.575757575757577911e-01,1.584301611101092411e-02
3.383838383838383645e+00,7.575757575757577911e-01,1.531625383353512476e-02
3.434343434343434254e+00,7.575757575757577911e-01,1.481236665511366339e-02
3.484848484848484862e+00,7.575757575757577911e-01,1.433025006668824444e-02
3.535353535353535470e+00,7.575757575757577911e-01,1.386884868173257797e-02
3.585858585858585634e+00,7.575757575757577911e-01,1.342715538843040207e-02
3.636363636363636243e+00,7.575757575757577911e-01,1.300421025744095092e-02
3.686868686868686851e+00,7.575757575757577911e-01,1.259909925858461281e-02
3.737373737373737459e+00,7.575757575757577911e-01,1.221095283233744437e-02
3.787878787878787623e+00,7.575757575757577911e-01,1.183894435530600912e-02
3.838383838383838231e+00,7.575757575757577911e-01,1.148228853284749378e-02
3.888888888888888840e+00,7.575757575757577911e-01,1.114023974667859886e-02
3.939393939393939448e+00,7.575757575757577911e-01,1.081209038063905836e-02
3.989898989898989612e+00,7.575757575757577911e-01,1.049716914369218032e-02
4.040404040404040664e+00,7.575757575757577911e-01,1.019483940570499285e-02
4.090909090909090828e+00,7.575757575757577911e-01,9.904497558503045848e-03
4.141414141414140992e+00,7.575757575757577911e-01,9.625571412082435316e-03
4.191919191919192045e+00,7.575757575757577911e-01,9.357518633641360301e-03
4.242424242424242209e+00,7.575757575757577911e-01,9.099825235215476191e-03
4.292929292929293261e+00,7.575757575757577911e-01,8.852004114121488423e-03
4.343434343434343425e+00,7.575757575757577911e-01,8.613593649095649743e-03
4.393939393939393590e+00,7.575757575757577911e-01,8.384156353923168797e-03
4.444444444444444642e+00,7.575757575757577911e-01,8.163277589454186883e-03
4.494949494949494806e+00,7.575757575757577911e-01,7.950564334172764355e-03
4.545454545454544970e+00,7.575757575757577911e-01,7.745644012894905943e-03
4.595959595959596022e+00,7.575757575757577911e-01,7.548163382701716766e-03
4.646464646464646187e+00,7.575757575757577911e-01,7.357787474848952874e-03
4.696969696969697239e+00,7.575757575757577911e-01,7.174198591108945332e-03
4.747474747474747403e+00,7.575757575757577911e-01,6.997095352793430804e-03
4.797979797979797567e+00,7.575757575757577911e-01,6.826191800553809558e-03
4.848484848484848619e+00,7.575757575757577911e-01,6.661216542952735041e-03
4.898989898989898784e+00,7.575757575757577911e-01,6.501911951741407014e-03
4.949494949494949836e+00,7.575757575757577911e-01,6.348033401746520053e-03
5.000000000000000000e+00,7.575757575757577911e-01,6.199348553270189570e-03
0.000000000000000000e+00,8.585858585858581193e-01,1.225199216944339309e-01
5.050505050505050414e-02,8.585858585858581193e-01,1.226241024045003764e-01
1.010101010101010083e-01,8.585858585858581193e-01,1.227336613467085308e-01
1.515151515151515194e-01,8.585858585858581193e-01,1.228475884618936698e-01
2.020202020202020166e-01,8.585858585858581193e-01,1.229638366109120223e-01
2.525252525252525415e-01,8.585858585858581193e-01,1.230785801899343529e-01
3.030303030303030387e-01,8.585858585858581193e-01,1.231849184245752959e-01
3.535353535353535359e-01,8.585858585858581193e-01,1.232705708492506241e-01
4.040404040404040331e-01,8.585858585858581193e-01,1.233137323131907465e-01
4.545454545454545303e-01,8.585858585858581193e-01,1.232756130053727917e-01
5.050505050505050830e-01,8.585858585858581193e-01,1.230873678624831435e-01
5.555555555555555802e-01,8.585858585858581193e-01,1.226292652592490123e-01
6.060606060606060774e-01,8.585858585858581193e-01,1.217061972485579263e-01
6.565656565656565746e-01,8.585858585858581193e-01,1.200490261213981030e-01
7.070707070707070718e-01,8.585858585858581193e-01,1.174154370108338868e-01
7.575757575757575690e-01,8.585858585858581193e-01,1.138156923763295886e-01
8.080808080808080662e-01,8.585858585858581193e-01,1.096215353561768163e-01
8.585858585858585634e-01,8.585858585858581193e-01,1.053195818465994527e-01
9.090909090909090606e-01,8.585858585858581193e-01,1.012192028430543844e-01
9.595959595959595578e-01,8.585858585858581193e-01,9.742143868899608150e-02
1.010101010101010166e+00,8.585858585858581193e-01,9.391830265169613667e-02
1.060606060606060552e+00,8.585858585858581193e-01,9.066781041140156705e-02
1.111111111111111160e+00,8.585858585858581193e-01,8.762545203346043532e-02
1.161616161616161547e+00,8.585858585858581193e-01,8.475333032068005368e-02
1.212121212121212155e+00,8.585858585858581193e-01,8.202134200569266564e-02
1.262626262626262541e+00,8.585858585858581193e-01,7.940616630604975523e-02
1.313131313131313149e+00,8.585858585858581193e-01,7.688991827350201425e-02
1.363636363636363535e+00,8.585858585858581193e-01,7.445896237710186716e-02
1.414141414141414144e+00,8.585858585858581193e-01,7.210296684068150108e-02
1.464646464646464530e+00,8.585858585858581193e-01,6.981417047498937600e-02
1.515151515151515138e+00,8.585858585858581193e-01,6.758681560836317381e-02
1.565656565656565524e+00,8.585858585858581193e-01,6.541670620248418722e-02
1.616161616161616132e+00,8.585858585858581193e-01,6.330085973892217444e-02
1.666666666666666741e+00,8.585858585858581193e-01,6.123722986568395921e-02
1.717171717171717127e+00,8.585858585858581193e-01,5.922448321212683137e-02
1.767676767676767735e+00,8.585858585858581193e-01,5.726181843209022376e-02
1.818181818181818121e+00,8.585858585858581193e-01,5.534881883108667272e-02
1.868686868686868729e+00,8.585858585858581193e-01,5.348533224296691396e-02
1.919191919191919116e+00,8.585858585858581193e-01,5.167137342831887303e-02
1.969696969696969724e+00,8.585858585858581193e-01,4.990704537849665473e-02
2.020202020202020332e+00,8.585858585858581193e-01,4.819247667509563710e-02
2.070707070707070496e+00,8.585858585858581193e-01,4.652777258223050882e-02
2.121212121212121104e+00,8.585858585858581193e-01,4.491297791510152210e-02
2.171717171717171713e+00,8.585858585858581193e-01,4.334804998804947518e-02
2.222222222222222321e+00,8.585858585858581193e-01,4.183284013735304868e-02
2.272727272727272485e+00,8.585858585858581193e-01,4.036708246522516252e-02
2.323232323232323093e+00,8.585858585858581193e-01,3.895038857959926687e-02
2.373737373737373701e+00,8.585858585858581193e-01,3.758224722058563227e-02
2.424242424242424310e+00,8.585858585858581193e-01,3.626202777526261328e-02
2.474747474747474918e+00,8.585858585858581193e-01,3.498898679077743629e-02
2.525252525252525082e+00,8.585858585858581193e-01,3.376227670229989264e-02
2.575757575757575690e+00,8.585858585858581193e-01,3.258095609661636194e-02
2.626262626262626299e+00,8.585858585858581193e-01,3.144400093276332464e-02
2.676767676767676907e+00,8.585858585858581193e-01,3.035031623655217933e-02
2.727272727272727071e+00,8.585858585858581193e-01,2.929874787469808131e-02
2.777777777777777679e+00,8.585858585858581193e-01,2.828809409538081410e-02
2.828282828282828287e+00,8.585858585858581193e-01,2.731711659463504846e-02
2.878787878787878896e+00,8.585858585858581193e-01,2.638455093162526272e-02
2.929292929292929060e+00,8.585858585858581193e-01,2.548911617053800996e-02
2.979797979797979668e+00,8.585858585858581193e-01,2.462952367284137675e-02
3.030303030303030276e+00,8.585858585858581193e-01,2.380448500149798599e-02
3.080808080808080884e+00,8.585858585858581193e-01,2.301271892909550684e-02
3.131313131313131048e+00,8.585858585858581193e-01,2.225295756554726209e-02
3.181818181818181657e+00,8.585858585858581193e-01,2.152395163887626042e-02
3.232323232323232265e+00,8.585858585858581193e-01,2.082447497544609796e-02
3.282828282828282873e+00,8.585858585858581193e-01,2.015332823468235154e-02
3.333333333333333481e+00,8.585858585858581193e-01,1.950934195856196193e-02
3.383838383838383645e+00,8.585858585858581193e-01,1.889137899863208361e-02
3.434343434343434254e+00,8.585858585858581193e-01,1.829833638365063395e-02
3.484848484848484862e+00,8.585858585858581193e-01,1.772914668963169668e-02
3.535353535353535470e+00,8.585858585858581193e-01,1.718277897157477127e-02
3.585858585858585634e+00,8.585858585858581193e-01,1.665823931281137926e-02
3.636363636363636243e+00,8.585858585858581193e-01,1.615457104402762134e-02
3.686868686868686851e+00,8.585858585858581193e-01,1.567085467982914232e-02
3.737373737373737459e+00,8.585858585858581193e-01,1.520620761641524460e-02
3.787878787878787623e+00,8.585858585858581193e-01,1.475978362963773112e-02
3.838383838383838231e+00,8.585858585858581193e-01,1.433077220856099863e-02
3.888888888888888840e+00,8.585858585858581193e-01,1.391839775566583622e-02
3.939393939393939448e+00,8.585858585858581193e-01,1.352191868111572368e-02
3.989898989898989612e+00,8.585858585858581193e-01,1.314062641505106717e-02
4.040404040404040664e+00,8.585858585858581193e-01,1.277384435870779385e-02
4.090909090909090828e+00,8.585858585858581193e-01,1.242092679228172861e-02
4.141414141414140992e+00,8.585858585858581193e-01,1.208125775486618321e-02
4.191919191919192045e+00,8.585858585858581193e-01,1.175424990947321856e-02
4.242424242424242209e+00,8.585858585858581193e-01,1.143934340408703232e-02
4.292929292929293261e+00,8.585858585858581193e-01,1.113600473787962168e-02
4.343434343434343425e+00,8.585858585858581193e-01,1.084372564012307284e-02
4.393939393939393590e+00,8.585858585858581193e-01,1.056202196793536857e-02
4.444444444444444642e+00,8.585858585858581193e-01,1.029043262778978063e-02
4.494949494949494806e+00,8.585858585858581193e-01,1.002851852466910693e-02
4.545454545454544970e+00,8.585858585858581193e-01,9.775861541849036399e-03
4.595959595959596022e+00,8.585858585858581193e-01,9.532063553527959920e-03
4.646464646464646187e+00,8.585858585858581193e-01,9.296745471866848035e-03
4.696969696969697239e+00,8.585858585858581193e-01,9.069546329455113742e-03
4.747474747474747403e+00,8.585858585858581193e-01,8.850122397754119768e-03
4.797979797979797567e+00,8.585858585858581193e-01,8.638146341689073929e-03
4.848484848484848619e+00,8.585858585858581193e-01,8.433306410241304257e-03
4.898989898989898784e+00,8.585858585858581193e-01,8.235305662635541979e-03
4.949494949494949836e+00,8.585858585858581193e-01,8.043861229508088989e-03
5.000000000000000000e+00,8.585858585858581193e-01,7.858703608275686633e-03
0.000000000000000000e+00,9.595959595959593358e-01,1.279234757345817652e-01
5.050505050505050414e-02,9.595959595959593358e-01,1.280439107879673688e-01
1.010101010101010083e-01,9.595959595959593358e-01,1.281709499098986349e-01
1.515151515151515194e-01,9.595959595959593358e-01,1.283041683313389247e-01
2.020202020202020166e-01,9.595959595959593358e-01,1.284425569982586834e-01
2.525252525252525415e-01,9.595959595959593358e-01,1.285841476059711441e-01
3.030303030303030387e-01,9.595959595959593358e-01,1.287253970791977786e-01
3.535353535353535359e-01,9.595959595959593358e-01,1.288601653716129336e-01
4.040404040404040331e-01,9.595959595959593358e-01,1.289779993808799208e-01
4.545454545454545303e-01,9.595959595959593358e-01,1.290612308918597240e-01
5.050505050505050830e-01,9.595959595959593358e-01,1.290800760948257186e-01
5.555555555555555802e-01,9.595959595959593358e-01,1.289845294137188791e-01
6.060606060606060774e-01,9.595959595959593358e-01,1.286917752676404736e-01
6.565656565656565746e-01,9.595959595959593358e-01,1.280697197112591057e-01
7.070707070707070718e-01,9.595959595959593358e-01,1.269254677505638196e-01
7.575757575757575690e-01,9.595959595959593358e-01,1.250274317775062205e-01
8.080808080808080662e-01,9.595959595959593358e-01,1.222049523406471688e-01
8.585858585858585634e-01,9.595959595959593358e-01,1.185061736231243779e-01
9.090909090909090606e-01,9.595959595959593358e-01,1.142461161056145258e-01
9.595959595959595578e-01,9.595959595959593358e-01,1.098322984343947650e-01
1.010101010101010166e+00,9.595959595959593358e-01,1.055571450785121740e-01
1.060606060606060552e+00,9.595959595959593358e-01,1.015486481594286838e-01
1.111111111111111160e+00,9.595959595959593358e-01,9.782808826519398537e-02
1.161616161616161547e+00,9.595959595959593358e-01,9.437125530623308167e-02
1.212121212121212155e+00,9.595959595959593358e-01,9.114187271384531497e-02
1.262626262626262541e+00,9.595959595959593358e-01,8.810490916380409043e-02
1.313131313131313149e+00,9.595959595959593358e-01,8.523050983736470132e-02
1.363636363636363535e+00,9.595959595959593358e-01,8.249440577517905271e-02
1.414141414141414144e+00,9.595959595959593358e-01,7.987724142670510341e-02
1.464646464646464530e+00,9.595959595959593358e-01,7.736370026431794999e-02
1.515151515151515138e+00,9.595959595959593358e-01,7.494170402127785235e-02
1.565656565656565524e+00,9.595959595959593358e-01,7.260174829731801116e-02
1.616161616161616132e+00,9.595959595959593358e-01,7.033636963696271449e-02
1.666666666666666741e+00,9.595959595959593358e-01,6.813972210382418515e-02
1.717171717171717127e+00,9.595959595959593358e-01,6.600724060443151353e-02
1.767676767676767735e+00,9.595959595959593358e-01,6.393537186592936072e-02
1.818181818181818121e+00,9.595959595959593358e-01,6.192135814426074497e-02
1.868686868686868729e+00,9.595959595959593358e-01,5.996306231611696347e-02
1.919191919191919116e+00,9.595959595959593358e-01,5.805882579890428441e-02
1.969696969696969724e+00,9.595959595959593358e-01,5.620735283601749344e-02
2.020202020202020332e+00,9.595959595959593358e-01,5.440761622601795328e-02
2.070707070707070496e+00,9.595959595959593358e-01,5.265878070010836937e-02
2.121212121212121104e+00,9.595959595959593358e-01,5.096014097265622739e-02
2.171717171717171713e+00,9.595959595959593358e-01,4.931107208839070194e-02
2.222222222222222321e+00,9.595959595959593358e-01,4.771099012989232085e-02
2.272727272727272485e+00,9.595959595959593358e-01,4.615932167599635233e-02
2.323232323232323093e+00,9.595959595959593358e-01,4.465548064917319177e-02
2.373737373737373701e+00,9.595959595959593358e-01,4.319885138190925761e-02
2.424242424242424310e+00,9.595959595959593358e-01,4.178877688564811010e-02
2.474747474747474918e+00,9.595959595959593358e-01,4.042455143293700176e-02
2.525252525252525082e+00,9.595959595959593358e-01,3.910541667217280748e-02
2.575757575757575690e+00,9.595959595959593358e-01,3.783056059012067374e-02
2.626262626262626299e+00,9.595959595959593358e-01,3.659911872359473267e-02
2.676767676767676907e+00,9.595959595959593358e-01,3.541017710036826333e-02
2.727272727272727071e+00,9.595959595959593358e-01,3.426277646162334545e-02
2.777777777777777679e+00,9.595959595959593358e-01,3.315591738462709409e-02
2.828282828282828287e+00,9.595959595959593358e-01,3.208856598502654589e-02
2.878787878787878896e+00,9.595959595959593358e-01,3.105965993328359959e-02
2.929292929292929060e+00,9.595959595959593358e-01,3.006811456932918444e-02
2.979797979797979668e+00,9.595959595959593358e-01,2.911282894357770934e-02
3.030303030303030276e+00,9.595959595959593358e-01,2.819269165112836539e-02
3.080808080808080884e+00,9.595959595959593358e-01,2.730658635948949101e-02
3.131313131313131048e+00,9.595959595959593358e-01,2.645339695876859284e-02
3.181818181818181657e+00,9.595959595959593358e-01,2.563201228733274703e-02
3.232323232323232265e+00,9.595959595959593358e-01,2.484133040582217275e-02
3.282828282828282873e+00,9.595959595959593358e-01,2.408026240853594277e-02
3.333333333333333481e+00,9.595959595959593358e-01,2.334773577400836228e-02
3.383838383838383645e+00,9.595959595959593358e-01,2.264269726650374598e-02
3.434343434343434254e+00,9.595959595959593358e-01,2.196411540756176492e-02
3.484848484848484862e+00,9.595959595959593358e-01,2.131098254203278586e-02
3.535353535353535470e+00,9.595959595959593358e-01,2.068231652658488948e-02
3.585858585858585634e+00,9.595959595959593358e-01,2.007716207078089413e-02
3.636363636363636243e+00,9.595959595959593358e-01,1.949459176177693528e-02
3.686868686868686851e+00,9.595959595959593358e-01,1.893370680374889883e-02
3.737373737373737459e+00,9.595959595959593358e-01,1.839363750250857729e-02
3.787878787878787623e+00,9.595959595959593358e-01,1.787354352460987852e-02
3.838383838383838231e+00,9.595959595959593358e-01,1.737261395871964390e-02
3.888888888888888840e+00,9.595959595959593358e-01,1.689006720525445746e-02
3.939393939393939448e+00,9.595959595959593358e-01,1.642515071836569626e-02
3.989898989898989612e+00,9.595959595959593358e-01,1.597714062236762350e-02
4.040404040404040664e+00,9.595959595959593358e-01,1.554534122270863003e-02
4.090909090909090828e+00,9.595959595959593358e-01,1.512908442962818817e-02
4.141414141414140992e+00,9.595959595959593358e-01,1.472772911075755260e-02
4.191919191919192045e+00,9.595959595959593358e-01,1.434066038713222545e-02
4.242424242424242209e+00,9.595959595959593358e-01,1.396728888540769119e-02
4.292929292929293261e+00,9.595959595959593358e-01,1.360704995750959892e-02
4.343434343434343425e+00,9.595959595959593358e-01,1.325940287751923782e-02
4.393939393939393590e+00,9.595959595959593358e-01,1.292383002428448835e-02
4.444444444444444642e+00,9.595959595959593358e-01,1.259983605706231982e-02
4.494949494949494806e+00,9.595959595959593358e-01,1.228694709042987311e-02
4.545454545454544970e+00,9.595959595959593358e-01,1.198470987374381132e-02
4.595959595959596022e+00,9.595959595959593358e-01,1.169269097957820365e-02
4.646464646464646187e+00,9.595959595959593358e-01,1.141047600481291495e-02
4.696969696969697239e+00,9.595959595959593358e-01,1.113766878738218016e-02
4.747474747474747403e+00,9.595959595959593358e-01,1.087389064110742820e-02
4.797979797979797567e+00,9.595959595959593358e-01,1.061877961052968243e-02
4.848484848484848619e+00,9.595959595959593358e-01,1.037198974721418622e-02
4.898989898989898784e+00,9.595959595959593358e-01,1.013319040861649159e-02
4.949494949494949836e+00,9.595959595959593358e-01,9.902065580272808795e-03
5.000000000000000000e+00,9.595959595959593358e-01,9.678313221792285079e-03
0.000000000000000000e+00,1.060606060606060552e+00,1.329635292942617231e-01
5.050505050505050414e-02,1.060606060606060552e+00,1.330980325042886436e-01
1.010101010101010083e-01,1.060606060606060552e+00,1.332399233237786251e-01
1.515151515151515194e-01,1.060606060606060552e+00,1.333891159336875465e-01
2.020202020202020166e-01,1.060606060606060552e+00,1.335451809024852110e-01
2.525252525252525415e-01,1.060606060606060552e+00,1.337071402820893817e-01
3.030303030303030387e-01,1.060606060606060552e+00,1.338731470198273599e-01
3.535353535353535359e-01,1.060606060606060552e+00,1.340399794190519356e-01
4.040404040404040331e-01,1.060606060606060552e+00,1.342022373563624138e-01
4.545454545454545303e-01,1.060606060606060552e+00,1.343510549469167648e-01
5.050505050505050830e-01,1.060606060606060552e+00,1.344720300473385144e-01
5.555555555555555802e-01,1.060606060606060552e+00,1.345419028627052871e-01
6.060606060606060774e-01,1.060606060606060552e+00,1.345233149578764498e-01
6.565656565656565746e-01,1.060606060606060552e+00,1.343569010024620869e-01
7.070707070707070718e-01,1.060606060606060552e+00,1.339505766948944909e-01
7.575757575757575690e-01,1.060606060606060552e+00,1.331687160306161688e-01
8.080808080808080662e-01,1.060606060606060552e+00,1.318315941606287844e-01
8.585858585858585634e-01,1.060606060606060552e+00,1.297476092762691324e-01
9.090909090909090606e-01,1.060606060606060552e+00,1.267992819275876593e-01
9.595959595959595578e-01,1.060606060606060552e+00,1.230505881974042620e-01
1.010101010101010166e+00,1.060606060606060552e+00,1.187663881263333887e-01
1.060606060606060552e+00,1.060606060606060552e+00,1.142897699197681083e-01
1.111111111111111160e+00,1.060606060606060552e+00,1.098919240249871393e-01
1.161616161616161547e+00,1.060606060606060552e+00,1.057174942933497702e-01
1.212121212121212155e+00,1.060606060606060552e+00,1.018129704167963084e-01
1.262626262626262541e+00,1.060606060606060552e+00,9.817281253981485767e-02
1.313131313131313149e+00,1.060606060606060552e+00,9.477122675354561487e-02
1.363636363636363535e+00,1.060606060606060552e+00,9.157802294624811656e-02
1.414141414141414144e+00,1.060606060606060552e+00,8.856499678250090435e-02
1.464646464646464530e+00,1.060606060606060552e+00,8.570788054183821336e-02
1.515151515151515138e+00,1.060606060606060552e+00,8.298651075344258554e-02
1.565656565656565524e+00,1.060606060606060552e+00,8.038438650746884684e-02
1.616161616161616132e+00,1.060606060606060552e+00,7.788808756433561464e-02
1.666666666666666741e+00,1.060606060606060552e+00,7.548672080993713840e-02
1.717171717171717127e+00,1.060606060606060552e+00,7.317144418246450399e-02
1.767676767676767735e+00,1.060606060606060552e+00,7.093507304787417811e-02
1.818181818181818121e+00,1.060606060606060552e+00,6.877175967946706769e-02
1.868686868686868729e+00,1.060606060606060552e+00,6.667673342677425674e-02
1.919191919191919116e+00,1.060606060606060552e+00,6.464608997784712652e-02
1.969696969696969724e+00,1.060606060606060552e+00,6.267662000397991595e-02
2.020202020202020332e+00,1.060606060606060552e+00,6.076566940695791313e-02
2.070707070707070496e+00,1.060606060606060552e+00,5.891102504734183065e-02
2.121212121212121104e+00,1.060606060606060552e+00,5.711082116122769697e-02
2.171717171717171713e+00,1.060606060606060552e+00,5.536346270443980727e-02
2.222222222222222321e+00,1.060606060606060552e+00,5.366756265204777193e-02
2.272727272727272485e+00,1.060606060606060552e+00,5.202189088111459914e-02
2.323232323232323093e+00,1.060606060606060552e+00,5.042533272111299897e-02
2.373737373737373701e+00,1.060606060606060552e+00,4.887685560539822838e-02
2.424242424242424310e+00,1.060606060606060552e+00,4.737548252622967443e-02
2.474747474747474918e+00,1.060606060606060552e+00,4.592027120586686384e-02
2.525252525252525082e+00,1.060606060606060552e+00,4.451029806279203221e-02
2.575757575757575690e+00,1.060606060606060552e+00,4.314464618653011951e-02
2.626262626262626299e+00,1.060606060606060552e+00,4.182239664516169270e-02
2.676767676767676907e+00,1.060606060606060552e+00,4.054262254249738767e-02
2.727272727272727071e+00,1.060606060606060552e+00,3.930438532122703527e-02
2.777777777777777679e+00,1.060606060606060552e+00,3.810673287722678160e-02
2.828282828282828287e+00,1.060606060606060552e+00,3.694869911068712071e-02
2.878787878787878896e+00,1.060606060606060552e+00,3.582930459327755141e-02
2.929292929292929060e+00,1.060606060606060552e+00,3.474755807818270120e-02
2.979797979797979668e+00,1.060606060606060552e+00,3.370245862227066319e-02
3.030303030303030276e+00,1.060606060606060552e+00,3.269299812735956129e-02
3.080808080808080884e+00,1.060606060606060552e+00,3.171816414097641118e-02
3.131313131313131048e+00,1.060606060606060552e+00,3.077694278643807596e-02
3.181818181818181657e+00,1.060606060606060552e+00,2.986832171785536172e-02
3.232323232323232265e+00,1.060606060606060552e+00,2.899129301802074940e-02
3.282828282828282873e+00,1.060606060606060552e+00,2.814485597637622280e-02
3.333333333333333481e+00,1.060606060606060552e+00,2.732801970062419261e-02
3.383838383838383645e+00,1.060606060606060552e+00,2.653980552933222700e-02
3.434343434343434254e+00,1.060606060606060552e+00,2.577924922432910104e-02
3.484848484848484862e+00,1.060606060606060552e+00,2.504540293108125856e-02
3.535353535353535470e+00,1.060606060606060552e+00,2.433733690280550852e-02
3.585858585858585634e+00,1.060606060606060552e+00,2.365414099006086721e-02
3.636363636363636243e+00,1.060606060606060552e+00,2.299492590218657831e-02
3.686868686868686851e+00,1.060606060606060552e+00,2.235882425042087437e-02
3.737373737373737459e+00,1.060606060606060552e+00,2.174499138502140883e-02
3.787878787878787623e+00,1.060606060606060552e+00,2.115260604039765485e-02
3.838383838383838231e+00,1.060606060606060552e+00,2.058087080327846222e-02
3.888888888888888840e+00,1.060606060606060552e+00,2.002901241942576724e-02
3.939393939393939448e+00,1.060606060606060552e+00,1.949628195446897333e-02
3.989898989898989612e+00,1.060606060606060552e+00,1.898195482416603283e-02
4.040404040404040664e+00,1.060606060606060552e+00,1.848533070888525726e-02
4.090909090909090828e+00,1.060606060606060552e+00,1.800573336640822614e-02
4.141414141414140992e+00,1.060606060606060552e+00,1.754251035633388328e-02
4.191919191919192045e+00,1.060606060606060552e+00,1.709503268846990914e-02
4.242424242424242209e+00,1.060606060606060552e+00,1.666269440665131552e-02
4.292929292929293261e+00,1.060606060606060552e+00,1.624491211847592723e-02
4.343434343434343425e+00,1.060606060606060552e+00,1.584112448049579749e-02
4.393939393939393590e+00,1.060606060606060552e+00,1.545079164748433369e-02
4.444444444444444642e+00,1.060606060606060552e+00,1.507339469351265913e-02
4.494949494949494806e+00,1.060606060606060552e+00,1.470843501172922237e-02
4.545454545454544970e+00,1.060606060606060552e+00,1.435543369895336818e-02
4.595959595959596022e+00,1.060606060606060552e+00,1.401393093045582953e-02
4.646464646464646187e+00,1.060606060606060552e+00,1.368348532962975102e-02
4.696969696969697239e+00,1.060606060606060552e+00,1.336367333663126579e-02
4.747474747474747403e+00,1.060606060606060552e+00,1.305408857950787933e-02
4.797979797979797567e+00,1.060606060606060552e+00,1.275434125082016042e-02
4.848484848484848619e+00,1.060606060606060552e+00,1.246405749230283626e-02
4.898989898989898784e+00,1.060606060606060552e+00,1.218287878969758105e-02
4.949494949494949836e+00,1.060606060606060552e+00,1.191046137952362499e-02
5.000000000000000000e+00,1.060606060606060552e+00,1.164647566922251756e-02
0.000000000000000000e+00,1.161616161616161769e+00,1.376378911209993339e-01
5.050505050505050414e-02,1.161616161616161769e+00,1.377842404341294846e-01
1.010101010101010083e-01,1.161616161616161769e+00,1.379384370194021436e-01
1.515151515151515194e-01,1.161616161616161769e+00,1.381005923876254815e-01
2.020202020202020166e-01,1.161616161616161769e+00,1.382706100275165051e-01
2.525252525252525415e-01,1.161616161616161769e+00,1.384480666462983567e-01
3.030303030303030387e-01,1.161616161616161769e+00,1.386320331626324787e-01
3.535353535353535359e-01,1.161616161616161769e+00,1.388208035806754448e-01
4.040404040404040331e-01,1.161616161616161769e+00,1.390114819963380599e-01
4.545454545454545303e-01,1.161616161616161769e+00,1.391993498493020731e-01
5.050505050505050830e-01,1.161616161616161769e+00,1.393768918086879804e-01
5.555555555555555802e-01,1.161616161616161769e+00,1.395322928627346637e-01
6.060606060606060774e-01,1.161616161616161769e+00,1.396471270544106802e-01
6.565656565656565746e-01,1.161616161616161769e+00,1.396928508754677334e-01
7.070707070707070718e-01,1.161616161616161769e+00,1.396256566902746854e-01
