N,M,T,V,J_V_final,GROUND_STATE_OVERLAP,ENERGY_DIFFERENCE
2,5,8.35,1,0.0,6.035928411722204e-33,1.0000108302325668
2,5,8.35,1,0.5,6.70178807478787e-19,1.2737677421679474
2,5,8.35,1,0.5,6.70178807478787e-19,1.2737677421679474
2,5,8.35,1,2.0,0.998178712950508,0.007963139884734183
2,5,8.35,1,2.0,0.998178712950508,0.007963139884734183
2,5,8.762500000000001,-1,0.0,0.9619231889028047,0.038076811097195185
2,5,8.762500000000001,-1,0.0,0.9619231889028047,0.038076811097195185
2,5,8.762500000000001,-1,0.5,0.9854261955558082,0.013705884916185074
2,5,8.762500000000001,-1,0.5,0.9854261955558082,0.013705884916185074
2,5,8.762500000000001,-1,2.0,0.9974012719791703,0.009615178997463225
2,5,8.762500000000001,-1,2.0,0.9974012719791703,0.009615178997463225
2,5,8.762500000000001,1,0.0,1.637724584554841e-33,1.000021260372432
2,5,8.762500000000001,1,0.0,1.637724584554841e-33,1.000021260372432
2,5,8.762500000000001,1,0.5,4.085927081110082e-19,1.2656255014953797
2,5,8.762500000000001,1,0.5,4.085927081110082e-19,1.2656255014953797
2,5,8.762500000000001,1,2.0,0.9985350498742069,0.005837421525015429
2,5,8.762500000000001,1,2.0,0.9985350498742069,0.005837421525015429
2,5,9.175,-1,0.0,0.9775307563613889,0.022469243638610914
2,5,9.175,-1,0.0,0.9775307563613889,0.022469243638610914
2,5,9.175,-1,0.5,0.9882588873444441,0.011173765570779537
2,5,9.175,-1,0.5,0.9882588873444441,0.011173765570779537
2,5,9.175,-1,2.0,0.9982011762593485,0.007492986523217837
2,5,9.175,-1,2.0,0.9982011762593485,0.007492986523217837
2,5,9.175,1,0.0,2.4384747289896895e-33,1.0000218547641615
2,5,9.175,1,0.0,2.4384747289896895e-33,1.0000218547641615
2,5,9.175,1,0.5,-3.7681728685875104e-20,1.2586060548517102
2,5,9.175,1,0.5,-3.7681728685875104e-20,1.2586060548517102
2,5,9.175,1,2.0,0.9979193100571655,0.007619542445295835
2,5,9.175,1,2.0,0.9979193100571655,0.007619542445295835
2,5,9.5875,-1,0.0,0.9925148138067634,0.007485186193236459
2,5,9.5875,-1,0.0,0.9925148138067634,0.007485186193236459
2,5,9.5875,-1,0.5,0.9903785853814436,0.00927853062459505
2,5,9.5875,-1,0.5,0.9903785853814436,0.00927853062459505
2,5,9.5875,-1,2.0,0.9986806736829072,0.00531407341751855
2,5,9.5875,-1,2.0,0.9986806736829072,0.00531407341751855
2,5,9.5875,1,0.0,4.201357356375878e-34,1.0000114605119812
2,5,9.5875,1,0.0,4.201357356375878e-34,1.0000114605119812
2,5,9.5875,1,0.5,2.3115645821635934e-19,1.245237081830221
2,5,9.5875,1,0.5,2.3115645821635934e-19,1.245237081830221
2,5,9.5875,1,2.0,0.9990549720043695,0.0035059666773058495
2,5,9.5875,1,2.0,0.9990549720043695,0.0035059666773058495
3,2,0.1,-1,0.0,0.005548650044872159,1.406581787709982
3,2,0.1,-1,0.5,0.056197606180796035,2.613227450478003
3,2,0.1,-1,2.0,0.12126706548034956,6.656460901229206
3,2,0.1,1,0.0,1.188960257232142e-05,1.4145128174637545
3,2,0.1,1,0.5,0.0017267004783000812,1.8616522107174989
3,2,0.1,1,2.0,0.1901259729465915,4.629311874244615
3,2,0.5125000000000001,-1,0.0,0.8329887520273591,0.24841488214727692
3,2,0.5125000000000001,-1,0.5,0.9827629393378525,0.04336195852298674
3,2,0.5125000000000001,-1,2.0,0.9884976854252481,0.08081051950656093
3,2,0.5125000000000001,1,0.0,0.002051715643689266,1.4826060637180738
3,2,0.5125000000000001,1,0.5,0.0021634280816792734,1.7326671436736552
3,2,0.5125000000000001,1,2.0,0.9901802527341412,0.0458817578559918
3,2,0.925,-1,0.0,0.9120144856208473,0.1338903437722776
3,2,0.925,-1,0.5,0.9926610930275651,0.022619446928441977
3,2,0.925,-1,2.0,0.9929399961685516,0.052134343965589025
3,2,0.925,1,0.0,0.08294365319312333,1.877778122249834
3,2,0.925,1,0.5,0.017384724082568255,1.4672757341629203
3,2,0.925,1,2.0,0.9853044794182195,0.06767498754325008
3,2,1.3375000000000001,-1,0.0,0.9534888003759087,0.07911822510888533
3,2,1.3375000000000001,-1,0.5,0.9891030209158245,0.03316965461776045
3,2,1.3375000000000001,-1,2.0,0.9965897383019121,0.023729688831608087
3,2,1.3375000000000001,1,0.0,0.1482059046167733,1.6339798406632882
3,2,1.3375000000000001,1,0.5,0.06367185165413529,1.4107315627754642
3,2,1.3375000000000001,1,2.0,0.9862882690675405,0.0375726602126063
3,2,1.7500000000000002,-1,0.0,0.10284785708942232,1.270781910072429
3,2,1.7500000000000002,-1,0.5,0.9913155362617243,0.025187654245045543
3,2,1.7500000000000002,-1,2.0,0.999578055626934,0.002952824049970104
3,2,1.7500000000000002,1,0.0,0.012533824624821624,1.613880666873172
3,2,1.7500000000000002,1,0.5,0.10750661213130958,1.4412137733511148
3,2,1.7500000000000002,1,2.0,0.9905361674462534,0.033485032355100586
3,2,10.0,-1,0.0,0.9997262830299187,0.0005433764620581538
3,2,10.0,-1,0.5,0.9993262578890791,0.0020002686987337093
3,2,10.0,-1,2.0,0.9999702028775445,0.00019239025755712902
3,2,10.0,1,0.0,0.5832372819043404,0.6268878142310379
3,2,10.0,1,0.5,0.5985784520622941,0.4380205780510038
3,2,10.0,1,2.0,0.9997784405060611,0.0004353911838999025
3,2,2.1625,-1,0.0,0.9846030162972944,0.030482601666733444
3,2,2.1625,-1,0.5,0.9935845311024616,0.01736424491059596
3,2,2.1625,-1,2.0,0.999943849358238,0.00046901148977518403
3,2,2.1625,1,0.0,0.29582930412646224,1.4036819238747653
3,2,2.1625,1,0.5,0.14137715929290354,1.3676594547875787
3,2,2.1625,1,2.0,0.9971095118745239,0.018684777105637984
3,2,2.575,-1,0.0,0.9913004174640974,0.01833360586739108
3,2,2.575,-1,0.5,0.9962011044653263,0.010204163423795709
3,2,2.575,-1,2.0,0.9998868737135296,0.0008626283098625009
3,2,2.575,1,0.0,0.22616316040297108,1.6697015700303732
3,2,2.575,1,0.5,0.15960405493225577,1.298623445708264
3,2,2.575,1,2.0,0.998124831584089,0.006292004354142122
3,2,2.9875000000000003,-1,0.0,0.9934814613449373,0.012886662985529096
3,2,2.9875000000000003,-1,0.5,0.9978615874635284,0.005743957961982016
3,2,2.9875000000000003,-1,2.0,0.9998847228731387,0.0007565490166134836
3,2,2.9875000000000003,1,0.0,0.24760587894578465,1.3447427689054647
3,2,2.9875000000000003,1,0.5,0.1494641052693782,1.2917728791243501
3,2,2.9875000000000003,1,2.0,0.9986845910819602,0.006911933749300658
3,2,3.4000000000000004,-1,0.0,0.9943351529198876,0.010755756370637304
3,2,3.4000000000000004,-1,0.5,0.9954213789844107,0.012466292854397931
3,2,3.4000000000000004,-1,2.0,0.9999783465249406,0.00019189182482026723
3,2,3.4000000000000004,1,0.0,0.20426158057109167,1.6448191078340932
3,2,3.4000000000000004,1,0.5,0.17915056274770103,1.2232236555603992
3,2,3.4000000000000004,1,2.0,0.9977779220373596,0.009599351751320206
3,2,3.8125000000000004,-1,0.0,0.9942186920425224,0.00943828829781701
3,2,3.8125000000000004,-1,0.5,0.9963217208169499,0.010105552749931412
3,2,3.8125000000000004,-1,2.0,0.9998757745332203,0.0008424009517957742
3,2,3.8125000000000004,1,0.0,0.35085259953594194,1.1119348406836524
3,2,3.8125000000000004,1,0.5,0.21743441083766787,1.1229206190171823
3,2,3.8125000000000004,1,2.0,0.9958723795689273,0.015763714159240827
3,2,4.225,-1,0.0,0.9966948546389627,0.0051551271052303616
3,2,4.225,-1,0.5,0.996071158413012,0.01083547025842524
3,2,4.225,-1,2.0,0.9999708017941427,0.0002227806425878498
3,2,4.225,1,0.0,0.3264290382528148,1.1390840861499525
3,2,4.225,1,0.5,0.15528371530846846,1.1183741714078907
3,2,4.225,1,2.0,0.9977499921008967,0.005298033747789255
3,2,4.6375,-1,0.0,0.9973069022928502,0.004171356510909607
3,2,4.6375,-1,0.5,0.9953063394433765,0.012882738138893401
3,2,4.6375,-1,2.0,0.9999097022551351,0.0005832889701347099
3,2,4.6375,1,0.0,0.26357756109155006,1.2783326933760684
3,2,4.6375,1,0.5,0.16704339332801746,1.010541916338911
3,2,4.6375,1,2.0,0.9982696537030119,0.004276440881090693
3,2,5.05,-1,0.0,0.9976569405767571,0.0037679746223266974
3,2,5.05,-1,0.5,0.9952015606642486,0.01292268786752837
3,2,5.05,-1,2.0,0.9999678505759542,0.0002176153195598829
3,2,5.05,1,0.0,0.46430682667773054,0.8846087821761228
3,2,5.05,1,0.5,0.20730757552872725,0.9835398138300286
3,2,5.05,1,2.0,0.9983500202831055,0.004438963770383886
3,2,5.4625,-1,0.0,0.9991273616723569,0.0014439958243492867
3,2,5.4625,-1,0.5,0.9940201209613553,0.015906523244181514
3,2,5.4625,-1,2.0,0.999949482751296,0.0003523746464511035
3,2,5.4625,1,0.0,0.3955314098081382,1.1672873818839895
3,2,5.4625,1,0.5,0.23967410375421275,0.9489374489788646
3,2,5.4625,1,2.0,0.9979113234578694,0.005344792988264402
3,2,5.875,-1,0.0,0.999403965532294,0.0009903272988089906
3,2,5.875,-1,0.5,0.994112832874459,0.015697244431101876
3,2,5.875,-1,2.0,0.9999719151103298,0.00020814670210178576
3,2,5.875,1,0.0,0.4986865555225067,0.9264939597160904
3,2,5.875,1,0.5,0.2837092606090917,0.8787888477145598
3,2,5.875,1,2.0,0.9972465672279227,0.005832687302202544
3,2,6.2875000000000005,-1,0.0,0.9993366024724156,0.0009997332310200946
3,2,6.2875000000000005,-1,0.5,0.9936148186629914,0.017011129585249307
3,2,6.2875000000000005,-1,2.0,0.9999396552358373,0.0003969407854409468
3,2,6.2875000000000005,1,0.0,0.5954685066639029,0.7297069965423166
3,2,6.2875000000000005,1,0.5,0.321518290123868,0.8371476613430413
3,2,6.2875000000000005,1,2.0,0.9997328102411543,0.0014512422236361289
3,2,6.7,-1,0.0,0.9994623679970869,0.0008058574238385408
3,2,6.7,-1,0.5,0.9935594130159889,0.016990118701212253
3,2,6.7,-1,2.0,0.9999795228266384,0.0001381102205391116
3,2,6.7,1,0.0,0.5905290472680866,0.7518757452132357
3,2,6.7,1,0.5,0.2811978418929991,0.8607406400458908
3,2,6.7,1,2.0,0.9998862212935273,0.0006610500970198885
3,2,7.1125,-1,0.0,0.9989823612424559,0.0015564741317266595
3,2,7.1125,-1,0.5,0.9930789215767792,0.018294505168786834
3,2,7.1125,-1,2.0,0.9999886526614503,7.28491770090045e-05
3,2,7.1125,1,0.0,0.6387373921138648,0.6855850003483864
3,2,7.1125,1,0.5,0.2918047434701354,0.769985876476718
3,2,7.1125,1,2.0,0.9997909877214151,0.0005223002045928737
3,2,7.525,-1,0.0,0.9992770247733882,0.001084086670400275
3,2,7.525,-1,0.5,0.9942415166022456,0.015167820667246534
3,2,7.525,-1,2.0,0.9999709335124085,0.0001875959562696039
3,2,7.525,1,0.0,0.5189164194995459,0.7343931968630235
3,2,7.525,1,0.5,0.4156429055418738,0.6377578811438069
3,2,7.525,1,2.0,0.9996495969357937,0.0012606887006940681
3,2,7.9375,-1,0.0,0.9994733782506255,0.0007855432755632386
3,2,7.9375,-1,0.5,0.9936816690038438,0.016158964508220297
3,2,7.9375,-1,2.0,0.999975154669976,0.00016495987180320526
3,2,7.9375,1,0.0,0.7272354441304024,0.6374533506810147
3,2,7.9375,1,0.5,0.4223695906253414,0.5992681562703883
3,2,7.9375,1,2.0,0.9994847869863699,0.0009925508598138677
3,2,8.35,-1,0.0,0.9996653005000957,0.0005311227707163191
3,2,8.35,-1,0.5,0.9997305997882454,0.0008835602997256942
3,2,8.35,-1,2.0,0.999906077999174,0.0006073239063324465
3,2,8.35,1,0.0,0.6309715345387947,0.5751468179927264
3,2,8.35,1,0.5,0.4077065211328366,0.6069778829938768
3,2,8.35,1,2.0,0.9992822611272637,0.0013991909835722183
3,2,8.762500000000001,-1,0.0,0.9996803978094253,0.0005548085435296279
3,2,8.762500000000001,-1,0.5,0.9995635821641005,0.0013452520029151316
3,2,8.762500000000001,-1,2.0,0.9999908919238749,6.168247129778592e-05
3,2,8.762500000000001,1,0.0,0.7233361706129523,0.5462724342080749
3,2,8.762500000000001,1,0.5,0.48802882472812886,0.513794045879786
3,2,8.762500000000001,1,2.0,0.999438540532242,0.001171459925424223
3,2,9.175,-1,0.0,0.9997404322098953,0.0005367862091874009
3,2,9.175,-1,0.5,0.9992160649547395,0.0023223039510278376
3,2,9.175,-1,2.0,0.9999827509416457,0.00010977850644344755
3,2,9.175,1,0.0,0.5879082494072019,0.6842596675561583
3,2,9.175,1,0.5,0.5304298837631777,0.4697725078147059
3,2,9.175,1,2.0,0.9997314204925709,0.0006889846921760423
3,2,9.5875,-1,0.0,0.9997843433053856,0.0004899797698192376
3,2,9.5875,-1,0.5,0.9995390112463337,0.0013522365393008329
3,2,9.5875,-1,2.0,0.9999664309263481,0.0002243118328060234
3,2,9.5875,1,0.0,0.7153384834705654,0.4634018320856301
3,2,9.5875,1,0.5,0.5693176646635211,0.45432549498839614
3,2,9.5875,1,2.0,0.9997989217961001,0.0006406510193546211
3,3,0.1,-1,0.0,0.002551206222497387,1.4106998744834154
3,3,0.1,-1,0.0,0.002551206222497387,1.4106998744834154
3,3,0.1,-1,0.5,0.00911111306715114,3.211074955983538
3,3,0.1,-1,0.5,0.009111112467638552,3.211074972507695
3,3,0.1,-1,2.0,0.015970129549563825,9.265234150146494
3,3,0.1,-1,2.0,0.015970132229795583,9.265233925516561
3,3,0.1,1,0.0,1.1630458595796287e-05,1.4145059169476462
3,3,0.1,1,0.0,1.1630458595796287e-05,1.4145059169476462
3,3,0.1,1,0.5,0.0003005560543064575,2.2132400008009308
3,3,0.1,1,0.5,0.00030055607713039447,2.2132399657765793
3,3,0.1,1,2.0,0.021089289884970025,7.327116271081979
3,3,0.1,1,2.0,0.021089236227218536,7.3271204371415655
3,3,0.5125000000000001,-1,0.0,0.7713619307442359,0.3376254853689633
3,3,0.5125000000000001,-1,0.0,0.7714027786724056,0.33757644636957873
3,3,0.5125000000000001,-1,0.5,0.644570797672053,0.7428896274169241
3,3,0.5125000000000001,-1,0.5,0.6445715766259071,0.7428904813299355
3,3,0.5125000000000001,-1,2.0,0.7466453608292668,1.584142772219531
3,3,0.5125000000000001,-1,2.0,0.7466068434214943,1.5832902320102367
3,3,0.5125000000000001,1,0.0,0.0015671541506372874,1.4666238270685594
3,3,0.5125000000000001,1,0.0,0.0016012872030576907,1.4678306804649643
3,3,0.5125000000000001,1,0.5,0.0003672185141298673,2.1036657563241947
3,3,0.5125000000000001,1,0.5,0.0003667797256247424,2.104953003771978
3,3,0.5125000000000001,1,2.0,0.7313420286407342,1.3352239931734031
3,3,0.5125000000000001,1,2.0,0.7335051713778198,1.3287300579204864
3,3,0.925,-1,0.0,0.8289828738057015,0.25194978285330416
3,3,0.925,-1,0.0,0.82901359054482,0.25191942427126013
3,3,0.925,-1,0.5,0.9229481149126268,0.18305123977386994
3,3,0.925,-1,0.5,0.9229481149126268,0.18305123977386994
3,3,0.925,-1,2.0,0.9609952792680241,0.2441833738969592
3,3,0.925,-1,2.0,0.9609953023046013,0.24418335933645352
3,3,0.925,1,0.0,0.04337098177694704,1.7604570273587714
3,3,0.925,1,0.0,0.043940842524807594,1.7607144971529043
3,3,0.925,1,0.5,0.0005434905962739863,1.8923039884463642
3,3,0.925,1,0.5,0.0005434905962739863,1.8923039884463642
3,3,0.925,1,2.0,0.9637058127763689,0.1664365812525146
3,3,0.925,1,2.0,0.9637058127763689,0.1664365812525146
3,3,1.3375000000000001,-1,0.0,0.8587844387243365,0.20890858969273518
3,3,1.3375000000000001,-1,0.0,0.8587844387243365,0.20890858969273518
3,3,1.3375000000000001,-1,0.5,0.9676957874099713,0.08261194266795613
3,3,1.3375000000000001,-1,0.5,0.968484863118622,0.08256362797155781
3,3,1.3375000000000001,-1,2.0,0.9900030628373682,0.05938362774524464
3,3,1.3375000000000001,-1,2.0,0.9899750299145027,0.05895988777914063
3,3,1.3375000000000001,1,0.0,0.07616148466041388,1.545865113126449
3,3,1.3375000000000001,1,0.0,0.07660149178810195,1.5422401810936612
3,3,1.3375000000000001,1,0.5,0.0018037526417156416,1.8172759025793983
3,3,1.3375000000000001,1,0.5,0.002084528665627237,1.8117175565644934
3,3,1.3375000000000001,1,2.0,0.9851760569462162,0.04183342213211905
3,3,1.3375000000000001,1,2.0,0.9851760569462162,0.04183342213211905
3,3,1.7500000000000002,-1,0.0,0.6023620151393849,0.5652159658667311
3,3,1.7500000000000002,-1,0.0,0.6023620151393849,0.5652159658667311
3,3,1.7500000000000002,-1,0.5,0.9766985987569163,0.053625059839438105
3,3,1.7500000000000002,-1,0.5,0.9766985987569163,0.053625059839438105
3,3,1.7500000000000002,-1,2.0,0.9921208383005886,0.04577182880682784
3,3,1.7500000000000002,-1,2.0,0.9921208383005886,0.04577182880682784
3,3,1.7500000000000002,1,0.0,0.001714211171932754,1.4327823070403438
3,3,1.7500000000000002,1,0.0,0.001714211171932754,1.4327823070403438
3,3,1.7500000000000002,1,0.5,0.0228269512868267,1.58515506016484
3,3,1.7500000000000002,1,0.5,0.0228269512868267,1.58515506016484
3,3,1.7500000000000002,1,2.0,0.9849231483890651,0.03264766769173555
3,3,1.7500000000000002,1,2.0,0.9849231483890651,0.03264766769173555
3,3,10.0,-1,0.0,0.9986679930812441,0.001953257100071104
3,3,10.0,-1,0.0,0.9985770778088165,0.002055938330640883
3,3,10.0,-1,0.5,0.9932417508374034,0.01314180421888489
3,3,10.0,-1,0.5,0.9930625082381078,0.013157451250697783
3,3,10.0,-1,2.0,0.9998130422679666,0.0011299279485648128
3,3,10.0,-1,2.0,0.9998130422679666,0.0011299279485648128
3,3,10.0,1,0.0,0.6545866662567184,0.5288399903638837
3,3,10.0,1,0.0,0.6545866662567184,0.5288399903638837
3,3,10.0,1,0.5,0.3386147393947085,0.7274718368543767
3,3,10.0,1,0.5,0.3386147393947085,0.7274718368543767
3,3,10.0,1,2.0,0.9986616136237821,0.0028995324966656355
3,3,10.0,1,2.0,0.9986616136237821,0.0028995324966656355
3,3,2.1625,-1,0.0,0.9241423186617039,0.10997849112392721
3,3,2.1625,-1,0.0,0.9241423186617039,0.10997849112392721
3,3,2.1625,-1,0.5,0.9847065115435557,0.03212682119526544
3,3,2.1625,-1,0.5,0.9847065115435557,0.03212682119526544
3,3,2.1625,-1,2.0,0.995284942017544,0.02619911666232433
3,3,2.1625,-1,2.0,0.995284942017544,0.02619911666232433
3,3,2.1625,1,0.0,0.12830236074894252,1.37181175253293
3,3,2.1625,1,0.0,0.10550066447025677,1.4699358431075895
3,3,2.1625,1,0.5,0.04941332942134469,1.4266472264758545
3,3,2.1625,1,0.5,0.04941332942134469,1.4266472264758545
3,3,2.1625,1,2.0,0.9840303615569183,0.02729065406342901
3,3,2.1625,1,2.0,0.9840303615569183,0.02729065406342901
3,3,2.575,-1,0.0,0.9499140031550779,0.07184619588621799
3,3,2.575,-1,0.0,0.9499140031550779,0.07184619588621799
3,3,2.575,-1,0.5,0.9860223028408047,0.029291748380952942
3,3,2.575,-1,0.5,0.9860223028408047,0.029291748380952942
3,3,2.575,-1,2.0,0.9979015262052819,0.011013290881196625
3,3,2.575,-1,2.0,0.9979015262052819,0.011013290881196625
3,3,2.575,1,0.0,0.14197273078928965,1.6108312333265495
3,3,2.575,1,0.0,0.14197273078928965,1.6108312333265495
3,3,2.575,1,0.5,0.05522954637169861,1.3907993834919155
3,3,2.575,1,0.5,0.05522954637169861,1.3907993834919155
3,3,2.575,1,2.0,0.9837711642660967,0.026297006705148895
3,3,2.575,1,2.0,0.9837712036733661,0.02629691483232044
3,3,2.9875000000000003,-1,0.0,0.9686003018036055,0.044844673015838055
3,3,2.9875000000000003,-1,0.0,0.9686003018036055,0.044844673015838055
3,3,2.9875000000000003,-1,0.5,0.9836739242579609,0.03428095516272567
3,3,2.9875000000000003,-1,0.5,0.9836739242579609,0.03428095516272567
3,3,2.9875000000000003,-1,2.0,0.9990804952721484,0.004653084160858967
3,3,2.9875000000000003,-1,2.0,0.9990804952721484,0.004653084160858967
3,3,2.9875000000000003,1,0.0,0.21029772993556486,1.4641692534785418
3,3,2.9875000000000003,1,0.0,0.21029772993556486,1.4641692534785418
3,3,2.9875000000000003,1,0.5,0.06208839644708993,1.3651372883644943
3,3,2.9875000000000003,1,0.5,0.06208839644708993,1.3651372883644943
3,3,2.9875000000000003,1,2.0,0.9942104556947415,0.014693410809655916
3,3,2.9875000000000003,1,2.0,0.9942104556947415,0.014693410809655916
3,3,3.4000000000000004,-1,0.0,0.9798351656915898,0.02892685108551518
3,3,3.4000000000000004,-1,0.0,0.9798351656915898,0.02892685108551518
3,3,3.4000000000000004,-1,0.5,0.9835441941838666,0.03390604481206072
3,3,3.4000000000000004,-1,0.5,0.9836161491450002,0.03375500929518571
3,3,3.4000000000000004,-1,2.0,0.9997366175885878,0.0012908776117921406
3,3,3.4000000000000004,-1,2.0,0.9997236619973591,0.0013514005904777804
3,3,3.4000000000000004,1,0.0,0.15302120543881698,1.6431512763777836
3,3,3.4000000000000004,1,0.0,0.15302120543881698,1.6431512763777836
3,3,3.4000000000000004,1,0.5,0.0782284239653033,1.327644110482715
3,3,3.4000000000000004,1,0.5,0.0782284239653033,1.327644110482715
3,3,3.4000000000000004,1,2.0,0.9932337605483554,0.015625067400841353
3,3,3.4000000000000004,1,2.0,0.9932337605483554,0.015625067400841353
3,3,3.8125000000000004,-1,0.0,0.9871550981623441,0.01890091881305378
3,3,3.8125000000000004,-1,0.0,0.987215977474599,0.01881921633372996
3,3,3.8125000000000004,-1,0.5,0.9860376674732172,0.030046193378366226
3,3,3.8125000000000004,-1,0.5,0.9860376674732172,0.030046193378366226
3,3,3.8125000000000004,-1,2.0,0.9998477274517065,0.0007662965034640479
3,3,3.8125000000000004,-1,2.0,0.9998477274517065,0.0007662965034640479
3,3,3.8125000000000004,1,0.0,0.30073661219927794,1.2533323070489282
3,3,3.8125000000000004,1,0.0,0.3018872936635331,1.2549397259765434
3,3,3.8125000000000004,1,0.5,0.09125902840103002,1.2994047192468412
3,3,3.8125000000000004,1,0.5,0.09125902840103002,1.2994047192468412
3,3,3.8125000000000004,1,2.0,0.9918953270192781,0.016964008553109977
3,3,3.8125000000000004,1,2.0,0.9918953270192781,0.016964008553109977
3,3,4.225,-1,0.0,0.9774123746945129,0.032454937224178915
3,3,4.225,-1,0.0,0.9774123746945129,0.032454937224178915
3,3,4.225,-1,0.5,0.9870305427544699,0.026003668252037926
3,3,4.225,-1,0.5,0.9870305299768346,0.026003696557123757
3,3,4.225,-1,2.0,0.999878955948344,0.0007110567541843693
3,3,4.225,-1,2.0,0.9998789564870558,0.0007110541836343742
3,3,4.225,1,0.0,0.2456699346897992,1.3828364701726
3,3,4.225,1,0.0,0.24546971445990418,1.3852016430980385
3,3,4.225,1,0.5,0.10336006627128183,1.2703344298809545
3,3,4.225,1,0.5,0.09593364210003646,1.2768838297035465
3,3,4.225,1,2.0,0.990560550371965,0.017410688140435227
3,3,4.225,1,2.0,0.990560550371965,0.017410688140435227
3,3,4.6375,-1,0.0,0.9850410436654607,0.02145480608246708
3,3,4.6375,-1,0.0,0.9850410436654607,0.02145480608246708
3,3,4.6375,-1,0.5,0.9842543023862678,0.03343744221556122
3,3,4.6375,-1,0.5,0.9842808215445003,0.03337138716787047
3,3,4.6375,-1,2.0,0.9998108517322315,0.0011937946374835917
3,3,4.6375,-1,2.0,0.9998108527268595,0.0011938105574831326
3,3,4.6375,1,0.0,0.21562533120295377,1.4250993486803356
3,3,4.6375,1,0.0,0.21598292694535304,1.4220481215711815
3,3,4.6375,1,0.5,0.10614846883546933,1.0871797145389426
3,3,4.6375,1,0.5,0.11267115833043276,1.2346060025805532
3,3,4.6375,1,2.0,0.9962109646271013,0.00796011920689299
3,3,4.6375,1,2.0,0.996277394125711,0.007786716735129318
3,3,5.05,-1,0.0,0.9892681453326936,0.015404973699111535
3,3,5.05,-1,0.0,0.9892681453326936,0.015404973699111535
3,3,5.05,-1,0.5,0.9866228075222452,0.026650343868800164
3,3,5.05,-1,0.5,0.9866228075222452,0.026650343868800164
3,3,5.05,-1,2.0,0.9999361597058607,0.0003926271472334264
3,3,5.05,-1,2.0,0.9999361651485447,0.0003925922317939978
3,3,5.05,1,0.0,0.284547406956672,1.2469112134489486
3,3,5.05,1,0.0,0.28464919046440723,1.2459221379487453
3,3,5.05,1,0.5,0.08012553290377161,1.2668515514911858
3,3,5.05,1,0.5,0.08012580618885226,1.266859150779209
3,3,5.05,1,2.0,0.9962264478390138,0.006782306166773111
3,3,5.05,1,2.0,0.9962264478390138,0.006782306166773111
3,3,5.4625,-1,0.0,0.9887132019549956,0.01625966115310118
3,3,5.4625,-1,0.0,0.9887132019549956,0.01625966115310118
3,3,5.4625,-1,0.5,0.9868551026642522,0.025869386925663207
3,3,5.4625,-1,0.5,0.9868705473042738,0.025894880598180237
3,3,5.4625,-1,2.0,0.9999259434806371,0.0004915871324051579
3,3,5.4625,-1,2.0,0.9999259434806371,0.0004915871324051579
3,3,5.4625,1,0.0,0.25005701410634584,1.1933801939099196
3,3,5.4625,1,0.0,0.25586658233512005,1.2156869298743505
3,3,5.4625,1,0.5,0.10308521870351202,1.1129372090836207
3,3,5.4625,1,0.5,0.10308521870351202,1.1129372090836207
3,3,5.4625,1,2.0,0.9982830579469684,0.004048123896112088
3,3,5.4625,1,2.0,0.9982845872060899,0.004059757644785833
3,3,5.875,-1,0.0,0.9922178923883025,0.011127647287262343
3,3,5.875,-1,0.0,0.9925819565004365,0.010612629838654408
3,3,5.875,-1,0.5,0.9878184514740151,0.022161774377417398
3,3,5.875,-1,0.5,0.9878184514740151,0.022161774377417398
3,3,5.875,-1,2.0,0.9999494367515052,0.000305588562550696
3,3,5.875,-1,2.0,0.9999494367515052,0.000305588562550696
3,3,5.875,1,0.0,0.30084771122030146,1.1483458555028463
3,3,5.875,1,0.0,0.2968082499874162,1.1435255507239401
3,3,5.875,1,0.5,0.13113484155571287,1.0576047808087952
3,3,5.875,1,0.5,0.13113484155571287,1.0576047808087952
3,3,5.875,1,2.0,0.9983643077132209,0.0031234112098905698
3,3,5.875,1,2.0,0.9983643077132209,0.0031234112098905698
3,3,6.2875000000000005,-1,0.0,0.9950480487377489,0.007108610247045233
3,3,6.2875000000000005,-1,0.0,0.9953679543131555,0.006637012796939512
3,3,6.2875000000000005,-1,0.5,0.9862401748775018,0.024589051997819134
3,3,6.2875000000000005,-1,0.5,0.9862401748775018,0.024589051997819134
3,3,6.2875000000000005,-1,2.0,0.9998866812488935,0.0007391387403714589
3,3,6.2875000000000005,-1,2.0,0.9998866812488935,0.0007391387403714589
3,3,6.2875000000000005,1,0.0,0.34891801241019116,1.0758197863005325
3,3,6.2875000000000005,1,0.0,0.3497990657090729,1.074431003689872
3,3,6.2875000000000005,1,0.5,0.12731077377632713,0.9966880106004647
3,3,6.2875000000000005,1,0.5,0.1277213446210854,0.9920539943263611
3,3,6.2875000000000005,1,2.0,0.9976909006899919,0.004444783624911075
3,3,6.2875000000000005,1,2.0,0.9976909006899919,0.004444783624911075
3,3,6.7,-1,0.0,0.9957934661219459,0.006113068466383265
3,3,6.7,-1,0.0,0.9966889789884982,0.0047602861923610185
3,3,6.7,-1,0.5,0.9900702697425633,0.020287367155824576
3,3,6.7,-1,0.5,0.9900702697425633,0.020287367155824576
3,3,6.7,-1,2.0,0.9999331347204161,0.0003604930907386006
3,3,6.7,-1,2.0,0.9999331341962925,0.0003604956641556356
3,3,6.7,1,0.0,0.5282306954588762,0.7681764439507444
