mu_V_ratio,J_V_ratio,energy_gap
9.595959595959595578e-01,3.535353535353538135e-01,4.659244584599564476e-02
1.010101010101010166e+00,3.535353535353538135e-01,4.101595404235602871e-04
1.060606060606060552e+00,3.535353535353538135e-01,4.770319359280517091e-02
1.111111111111111160e+00,3.535353535353538135e-01,9.523493632205681791e-02
1.161616161616161547e+00,3.535353535353538135e-01,1.429682213706242599e-01
1.212121212121212155e+00,3.535353535353538135e-01,1.908751625342683944e-01
1.262626262626262541e+00,3.535353535353538135e-01,2.389341195438428045e-01
1.313131313131313149e+00,3.535353535353538135e-01,2.871278382599555812e-01
1.363636363636363535e+00,3.535353535353538135e-01,3.354422527514198116e-01
1.414141414141414144e+00,3.535353535353538135e-01,3.838656820577837081e-01
1.464646464646464530e+00,3.535353535353538135e-01,4.323882732946899843e-01
1.515151515151515138e+00,3.535353535353538135e-01,4.810016044443061745e-01
1.565656565656565524e+00,3.535353535353538135e-01,5.296983940243409350e-01
1.616161616161616132e+00,3.535353535353538135e-01,5.784722842891087957e-01
1.666666666666666741e+00,3.535353535353538135e-01,6.273176762498380299e-01
1.717171717171717127e+00,3.535353535353538135e-01,6.762296019955500448e-01
1.767676767676767735e+00,3.535353535353538135e-01,7.252036243755806133e-01
1.818181818181818121e+00,3.535353535353538135e-01,7.742357570969109481e-01
1.868686868686868729e+00,3.535353535353538135e-01,8.233224002893644311e-01
1.919191919191919116e+00,3.535353535353538135e-01,8.724602879555298784e-01
1.969696969696969724e+00,3.535353535353538135e-01,9.216464446701597701e-01
2.020202020202020332e+00,3.535353535353538135e-01,9.708781495635516734e-01
2.070707070707070496e+00,3.535353535353538135e-01,1.020152906103502399e+00
2.121212121212121104e+00,3.535353535353538135e-01,1.069468416540261924e+00
2.171717171717171713e+00,3.535353535353538135e-01,1.118822560136309985e+00
2.222222222222222321e+00,3.535353535353538135e-01,1.168213374494852630e+00
2.272727272727272485e+00,3.535353535353538135e-01,1.217639039446055005e+00
2.323232323232323093e+00,3.535353535353538135e-01,1.267097863060302920e+00
2.373737373737373701e+00,3.535353535353538135e-01,1.316588269442825698e+00
2.424242424242424310e+00,3.535353535353538135e-01,1.366108788030027554e+00
2.474747474747474918e+00,3.535353535353538135e-01,1.415658044159645357e+00
2.525252525252525082e+00,3.535353535353538135e-01,1.465234750727548718e+00
2.575757575757575690e+00,3.535353535353538135e-01,1.514837700776710872e+00
2.626262626262626299e+00,3.535353535353538135e-01,1.564465760889692358e+00
2.676767676767676907e+00,3.535353535353538135e-01,1.614117865277225672e+00
2.727272727272727071e+00,3.535353535353538135e-01,1.663793010472422118e+00
2.777777777777777679e+00,3.535353535353538135e-01,1.713490250554154493e+00
2.828282828282828287e+00,3.535353535353538135e-01,1.763208692834709712e+00
2.878787878787878896e+00,3.535353535353538135e-01,1.812947493956106548e+00
2.929292929292929060e+00,3.535353535353538135e-01,1.862705856347665723e+00
2.979797979797979668e+00,3.535353535353538135e-01,1.912483025003670178e+00
3.030303030303030276e+00,3.535353535353538135e-01,1.962278284545871720e+00
3.080808080808080884e+00,3.535353535353538135e-01,2.012090956539846154e+00
3.131313131313131048e+00,3.535353535353538135e-01,2.061920397038665698e+00
3.181818181818181657e+00,3.535353535353538135e-01,2.111765994330131235e+00
3.232323232323232265e+00,3.535353535353538135e-01,2.161627166867280181e+00
3.282828282828282873e+00,3.535353535353538135e-01,2.211503361363913456e+00
3.333333333333333481e+00,3.535353535353538135e-01,2.261394051039177455e+00
3.383838383838383645e+00,3.535353535353538135e-01,2.311298733997170451e+00
3.434343434343434254e+00,3.535353535353538135e-01,2.361216931728863599e+00
3.484848484848484862e+00,3.535353535353538135e-01,2.411148187725328462e+00
3.535353535353535470e+00,3.535353535353538135e-01,2.461092066192219541e+00
3.585858585858585634e+00,3.535353535353538135e-01,2.511048150856570516e+00
3.636363636363636243e+00,3.535353535353538135e-01,2.561016043858093560e+00
3.686868686868686851e+00,3.535353535353538135e-01,2.610995364717620504e+00
3.737373737373737459e+00,3.535353535353538135e-01,2.660985749376293619e+00
3.787878787878787623e+00,3.535353535353538135e-01,2.710986849299812818e+00
3.838383838383838231e+00,3.535353535353538135e-01,2.760998330642288501e+00
3.888888888888888840e+00,3.535353535353538135e-01,2.811019873465199659e+00
3.939393939393939448e+00,3.535353535353538135e-01,2.861051171006729454e+00
3.989898989898989612e+00,3.535353535353538135e-01,2.911091928998125411e+00
4.040404040404040664e+00,3.535353535353538135e-01,2.961141865023045661e+00
4.090909090909090828e+00,3.535353535353538135e-01,3.011200707916917629e+00
4.141414141414140992e+00,3.535353535353538135e-01,3.061268197203172114e+00
4.191919191919192045e+00,3.535353535353538135e-01,3.111344082563918256e+00
4.242424242424242209e+00,3.535353535353538135e-01,3.161428123342238550e+00
4.292929292929293261e+00,3.535353535353538135e-01,3.211520088074182766e+00
4.343434343434343425e+00,3.535353535353538135e-01,3.261619754048058262e+00
4.393939393939393590e+00,3.535353535353538135e-01,3.311726906889433941e+00
4.444444444444444642e+00,3.535353535353538135e-01,3.361841340169879011e+00
4.494949494949494806e+00,3.535353535353538135e-01,3.411962855037819153e+00
4.545454545454544970e+00,3.535353535353538135e-01,3.462091259870270221e+00
4.595959595959596022e+00,3.535353535353538135e-01,3.512226369943799220e+00
4.646464646464646187e+00,3.535353535353538135e-01,3.562368007123501989e+00
4.696969696969697239e+00,3.535353535353538135e-01,3.612515999569067660e+00
4.747474747474747403e+00,3.535353535353538135e-01,3.662670181456432417e+00
4.797979797979797567e+00,3.535353535353538135e-01,3.712830392714488781e+00
4.848484848484848619e+00,3.535353535353538135e-01,3.762996478775465725e+00
4.898989898989898784e+00,3.535353535353538135e-01,3.813168290338524891e+00
4.949494949494949836e+00,3.535353535353538135e-01,3.863345683145463560e+00
5.000000000000000000e+00,3.535353535353538135e-01,3.913528517767977277e+00
0.000000000000000000e+00,4.545454545454541417e-01,7.731407207753870914e-02
5.050505050505050414e-02,4.545454545454541417e-01,7.581245219755583520e-02
1.010101010101010083e-01,4.545454545454541417e-01,7.398904943007433843e-02
1.515151515151515194e-01,4.545454545454541417e-01,7.174867369153870023e-02
2.020202020202020166e-01,4.545454545454541417e-01,6.897744000084493621e-02
2.525252525252525415e-01,4.545454545454541417e-01,6.557991159107512402e-02
3.030303030303030387e-01,4.545454545454541417e-01,6.162893856071161025e-02
3.535353535353535359e-01,4.545454545454541417e-01,5.780631599727836800e-02
4.040404040404040331e-01,4.545454545454541417e-01,5.619539883733026819e-02
4.545454545454545303e-01,4.545454545454541417e-01,6.019942432135505506e-02
5.050505050505050830e-01,4.545454545454541417e-01,7.156948902190163331e-02
5.555555555555555802e-01,4.545454545454541417e-01,8.823783792486827871e-02
6.060606060606060774e-01,4.545454545454541417e-01,1.066140531260169055e-01
6.565656565656565746e-01,4.545454545454541417e-01,1.240819729534485827e-01
7.070707070707070718e-01,4.545454545454541417e-01,1.392867911505870637e-01
7.575757575757575690e-01,4.545454545454541417e-01,1.474877026306451455e-01
8.080808080808080662e-01,4.545454545454541417e-01,1.515078137890846222e-01
8.585858585858585634e-01,4.545454545454541417e-01,1.378453781769382047e-01
9.090909090909090606e-01,4.545454545454541417e-01,1.027476426031643797e-01
9.595959595959595578e-01,4.545454545454541417e-01,6.133606165122706955e-02
1.010101010101010166e+00,4.545454545454541417e-01,1.776798119278799604e-02
1.060606060606060552e+00,4.545454545454541417e-01,2.692817431196337097e-02
1.111111111111111160e+00,4.545454545454541417e-01,7.234732499587837040e-02
1.161616161616161547e+00,4.545454545454541417e-01,1.182829650872165850e-01
1.212121212121212155e+00,4.545454545454541417e-01,1.646132805291946610e-01
1.262626262626262541e+00,4.545454545454541417e-01,2.112594094564190783e-01
1.313131313131313149e+00,4.545454545454541417e-01,2.581668584952625523e-01
1.363636363636363535e+00,4.545454545454541417e-01,3.052960891890577066e-01
1.414141414141414144e+00,4.545454545454541417e-01,3.526172942412526545e-01
1.464646464646464530e+00,4.545454545454541417e-01,4.001072949357680208e-01
1.515151515151515138e+00,4.545454545454541417e-01,4.477475984164458467e-01
1.565656565656565524e+00,4.545454545454541417e-01,4.955231283904000250e-01
1.616161616161616132e+00,4.545454545454541417e-01,5.434213661302216281e-01
1.666666666666666741e+00,4.545454545454541417e-01,5.914317515847522522e-01
1.717171717171717127e+00,4.545454545454541417e-01,6.395452549875995096e-01
1.767676767676767735e+00,4.545454545454541417e-01,6.877540634691743371e-01
1.818181818181818121e+00,4.545454545454541417e-01,7.360513471955045794e-01
1.868686868686868729e+00,4.545454545454541417e-01,7.844310817197519548e-01
1.919191919191919116e+00,4.545454545454541417e-01,8.328879108507525331e-01
1.969696969696969724e+00,4.545454545454541417e-01,8.814170392424993672e-01
2.020202020202020332e+00,4.545454545454541417e-01,9.300141471349916422e-01
2.070707070707070496e+00,4.545454545454541417e-01,9.786753218461217152e-01
2.121212121212121104e+00,4.545454545454541417e-01,1.027397002101134049e+00
2.171717171717171713e+00,4.545454545454541417e-01,1.076175932322041895e+00
2.222222222222222321e+00,4.545454545454541417e-01,1.125009124733446164e+00
2.272727272727272485e+00,4.545454545454541417e-01,1.173893827667567002e+00
2.323232323232323093e+00,4.545454545454541417e-01,1.222827498835247440e+00
2.373737373737373701e+00,4.545454545454541417e-01,1.271807782611720672e+00
2.424242424242424310e+00,4.545454545454541417e-01,1.320832490596636433e+00
2.474747474747474918e+00,4.545454545454541417e-01,1.369899584866221431e+00
2.525252525252525082e+00,4.545454545454541417e-01,1.419007163455950682e+00
2.575757575757575690e+00,4.545454545454541417e-01,1.468153447704780401e+00
2.626262626262626299e+00,4.545454545454541417e-01,1.517336771163293019e+00
2.676767676767676907e+00,4.545454545454541417e-01,1.566555569824627181e+00
2.727272727272727071e+00,4.545454545454541417e-01,1.615808373480482452e+00
2.777777777777777679e+00,4.545454545454541417e-01,1.665093798039947615e+00
2.828282828282828287e+00,4.545454545454541417e-01,1.714410538676395923e+00
2.878787878787878896e+00,4.545454545454541417e-01,1.763757363690439561e+00
2.929292929292929060e+00,4.545454545454541417e-01,1.813133108994844811e+00
2.979797979797979668e+00,4.545454545454541417e-01,1.862536673142286325e+00
3.030303030303030276e+00,4.545454545454541417e-01,1.911967012828720058e+00
3.080808080808080884e+00,4.545454545454541417e-01,1.961423138815346690e+00
3.131313131313131048e+00,4.545454545454541417e-01,2.010904112220274875e+00
3.181818181818181657e+00,4.545454545454541417e-01,2.060409041137873487e+00
3.232323232323232265e+00,4.545454545454541417e-01,2.109937077549584039e+00
3.282828282828282873e+00,4.545454545454541417e-01,2.159487414494832613e+00
3.333333333333333481e+00,4.545454545454541417e-01,2.209059283474629432e+00
3.383838383838383645e+00,4.545454545454541417e-01,2.258651952064243851e+00
3.434343434343434254e+00,4.545454545454541417e-01,2.308264721713698897e+00
3.484848484848484862e+00,4.545454545454541417e-01,2.357896925718111270e+00
3.535353535353535470e+00,4.545454545454541417e-01,2.407547927341362026e+00
3.585858585858585634e+00,4.545454545454541417e-01,2.457217118078927065e+00
3.636363636363636243e+00,4.545454545454541417e-01,2.506903916047132697e+00
3.686868686868686851e+00,4.545454545454541417e-01,2.556607764487473844e+00
3.737373737373737459e+00,4.545454545454541417e-01,2.606328130375896279e+00
3.787878787878787623e+00,4.545454545454541417e-01,2.656064503128113152e+00
3.838383838383838231e+00,4.545454545454541417e-01,2.705816393392688646e+00
3.888888888888888840e+00,4.545454545454541417e-01,2.755583331924758461e+00
3.939393939393939448e+00,4.545454545454541417e-01,2.805364868533789746e+00
3.989898989898989612e+00,4.545454545454541417e-01,2.855160571099333744e+00
4.040404040404040664e+00,4.545454545454541417e-01,2.904970024649804472e+00
4.090909090909090828e+00,4.545454545454541417e-01,2.954792830498786493e+00
4.141414141414140992e+00,4.545454545454541417e-01,3.004628605435223143e+00
4.191919191919192045e+00,4.545454545454541417e-01,3.054476980962819610e+00
4.242424242424242209e+00,4.545454545454541417e-01,3.104337602585545142e+00
4.292929292929293261e+00,4.545454545454541417e-01,3.154210129135450735e+00
4.343434343434343425e+00,4.545454545454541417e-01,3.204094232140112020e+00
4.393939393939393590e+00,4.545454545454541417e-01,3.253989595226694398e+00
4.444444444444444642e+00,4.545454545454541417e-01,3.303895913560261910e+00
4.494949494949494806e+00,4.545454545454541417e-01,3.353812893313786958e+00
4.545454545454544970e+00,4.545454545454541417e-01,3.403740251167911346e+00
4.595959595959596022e+00,4.545454545454541417e-01,3.453677713838255947e+00
4.646464646464646187e+00,4.545454545454541417e-01,3.503625017628808180e+00
4.696969696969697239e+00,4.545454545454541417e-01,3.553581908009135759e+00
4.747474747474747403e+00,4.545454545454541417e-01,3.603548139214576729e+00
4.797979797979797567e+00,4.545454545454541417e-01,3.653523473867304361e+00
4.848484848484848619e+00,4.545454545454541417e-01,3.703507682617448893e+00
4.898989898989898784e+00,4.545454545454541417e-01,3.753500543802679168e+00
4.949494949494949836e+00,4.545454545454541417e-01,3.803501843125306259e+00
5.000000000000000000e+00,4.545454545454541417e-01,3.853511373345819280e+00
0.000000000000000000e+00,5.555555555555553582e-01,7.650559632318154613e-02
5.050505050505050414e-02,5.555555555555553582e-01,7.532491640831695534e-02
1.010101010101010083e-01,5.555555555555553582e-01,7.397387930277643520e-02
1.515151515151515194e-01,5.555555555555553582e-01,7.242440639098024491e-02
2.020202020202020166e-01,5.555555555555553582e-01,7.064749590643426558e-02
2.525252525252525415e-01,5.555555555555553582e-01,6.861786828742033606e-02
3.030303030303030387e-01,5.555555555555553582e-01,6.632344897702191489e-02
3.535353535353535359e-01,5.555555555555553582e-01,6.378251363929088313e-02
4.040404040404040331e-01,5.555555555555553582e-01,6.107052125421574829e-02
4.545454545454545303e-01,5.555555555555553582e-01,5.835314367898858379e-02
5.050505050505050830e-01,5.555555555555553582e-01,5.590795817465998852e-02
5.555555555555555802e-01,5.555555555555553582e-01,5.409970664086927172e-02
6.060606060606060774e-01,5.555555555555553582e-01,5.328170020245215355e-02
6.565656565656565746e-01,5.555555555555553582e-01,5.365769258691521770e-02
7.070707070707070718e-01,5.555555555555553582e-01,5.519863139803726781e-02
7.575757575757575690e-01,5.555555555555553582e-01,5.766196681559154769e-02
8.080808080808080662e-01,5.555555555555553582e-01,6.065036100562259946e-02
8.585858585858585634e-01,5.555555555555553582e-01,6.358635796666334272e-02
9.090909090909090606e-01,5.555555555555553582e-01,6.536168472685854880e-02
9.595959595959595578e-01,5.555555555555553582e-01,6.265050869147215096e-02
1.010101010101010166e+00,5.555555555555553582e-01,4.622992234109579712e-02
1.060606060606060552e+00,5.555555555555553582e-01,1.349460931461621271e-02
1.111111111111111160e+00,5.555555555555553582e-01,2.646775332625761479e-02
1.161616161616161547e+00,5.555555555555553582e-01,6.927535833188569470e-02
1.212121212121212155e+00,5.555555555555553582e-01,1.135200599521111187e-01
1.262626262626262541e+00,5.555555555555553582e-01,1.586333272340376688e-01
1.313131313131313149e+00,5.555555555555553582e-01,2.043335682342948267e-01
1.363636363636363535e+00,5.555555555555553582e-01,2.504614104692048926e-01
1.414141414141414144e+00,5.555555555555553582e-01,2.969181852717244219e-01
1.464646464646464530e+00,5.555555555555553582e-01,3.436387224429142684e-01
1.515151515151515138e+00,5.555555555555553582e-01,3.905777816315154638e-01
1.565656565656565524e+00,5.555555555555553582e-01,4.377026682151328174e-01
1.616161616161616132e+00,5.555555555555553582e-01,4.849889429034890398e-01
1.666666666666666741e+00,5.555555555555553582e-01,5.324177987158549286e-01
1.717171717171717127e+00,5.555555555555553582e-01,5.799743904552756568e-01
1.767676767676767735e+00,5.555555555555553582e-01,6.276467342821860917e-01
1.818181818181818121e+00,5.555555555555553582e-01,6.754249618245764530e-01
1.868686868686868729e+00,5.555555555555553582e-01,7.233008019581812498e-01
1.919191919191919116e+00,5.555555555555553582e-01,7.712672128494895141e-01
1.969696969696969724e+00,5.555555555555553582e-01,8.193181155602782262e-01
2.020202020202020332e+00,5.555555555555553582e-01,8.674481977504440167e-01
2.070707070707070496e+00,5.555555555555553582e-01,9.156527666761742346e-01
2.121212121212121104e+00,5.555555555555553582e-01,9.639276374436369643e-01
2.171717171717171713e+00,5.555555555555553582e-01,1.012269046867887656e+00
2.222222222222222321e+00,5.555555555555553582e-01,1.060673586193018547e+00
2.272727272727272485e+00,5.555555555555553582e-01,1.109138147889042969e+00
2.323232323232323093e+00,5.555555555555553582e-01,1.157659883084206864e+00
2.373737373737373701e+00,5.555555555555553582e-01,1.206236167125751546e+00
2.424242424242424310e+00,5.555555555555553582e-01,1.254864571420940322e+00
2.474747474747474918e+00,5.555555555555553582e-01,1.303542840180691886e+00
2.525252525252525082e+00,5.555555555555553582e-01,1.352268871028524888e+00
2.575757575757575690e+00,5.555555555555553582e-01,1.401040698685482866e+00
2.626262626262626299e+00,5.555555555555553582e-01,1.449856481125308516e+00
2.676767676767676907e+00,5.555555555555553582e-01,1.498714487730675948e+00
2.727272727272727071e+00,5.555555555555553582e-01,1.547613089083951010e+00
2.777777777777777679e+00,5.555555555555553582e-01,1.596550748103841677e+00
2.828282828282828287e+00,5.555555555555553582e-01,1.645526012298914154e+00
2.878787878787878896e+00,5.555555555555553582e-01,1.694537506954750583e+00
2.929292929292929060e+00,5.555555555555553582e-01,1.743583929107247243e+00
2.979797979797979668e+00,5.555555555555553582e-01,1.792664042182361861e+00
3.030303030303030276e+00,5.555555555555553582e-01,1.841776671204463867e+00
3.080808080808080884e+00,5.555555555555553582e-01,1.890920698493121499e+00
3.131313131313131048e+00,5.555555555555553582e-01,1.940095059781571152e+00
3.181818181818181657e+00,5.555555555555553582e-01,1.989298740701716639e+00
3.232323232323232265e+00,5.555555555555553582e-01,2.038530773589159573e+00
3.282828282828282873e+00,5.555555555555553582e-01,2.087790234569252057e+00
3.333333333333333481e+00,5.555555555555553582e-01,2.137076240890960932e+00
3.383838383838383645e+00,5.555555555555553582e-01,2.186387948480561505e+00
3.434343434343434254e+00,5.555555555555553582e-01,2.235724549690674579e+00
3.484848484848484862e+00,5.555555555555553582e-01,2.285085271224240877e+00
3.535353535353535470e+00,5.555555555555553582e-01,2.334469372215060901e+00
3.585858585858585634e+00,5.555555555555553582e-01,2.383876142449648405e+00
3.636363636363636243e+00,5.555555555555553582e-01,2.433304900716396268e+00
3.686868686868686851e+00,5.555555555555553582e-01,2.482754993270373411e+00
3.737373737373737459e+00,5.555555555555553582e-01,2.532225792403129283e+00
3.787878787878787623e+00,5.555555555555553582e-01,2.581716695108068116e+00
3.838383838383838231e+00,5.555555555555553582e-01,2.631227121833405569e+00
3.888888888888888840e+00,5.555555555555553582e-01,2.680756515315096955e+00
3.939393939393939448e+00,5.555555555555553582e-01,2.730304339483354603e+00
3.989898989898989612e+00,5.555555555555553582e-01,2.779870078436718295e+00
4.040404040404040664e+00,5.555555555555553582e-01,2.829453235478596618e+00
4.090909090909090828e+00,5.555555555555553582e-01,2.879053332211229055e+00
4.141414141414140992e+00,5.555555555555553582e-01,2.928669907683096874e+00
4.191919191919192045e+00,5.555555555555553582e-01,2.978302517585508902e+00
4.242424242424242209e+00,5.555555555555553582e-01,3.027950733495162083e+00
4.292929292929293261e+00,5.555555555555553582e-01,3.077614142159183608e+00
4.343434343434343425e+00,5.555555555555553582e-01,3.127292344819821324e+00
4.393939393939393590e+00,5.555555555555553582e-01,3.176984956576180963e+00
4.444444444444444642e+00,5.555555555555553582e-01,3.226691605780200867e+00
4.494949494949494806e+00,5.555555555555553582e-01,3.276411933465077198e+00
4.545454545454544970e+00,5.555555555555553582e-01,3.326145592803630535e+00
4.595959595959596022e+00,5.555555555555553582e-01,3.375892248594912104e+00
4.646464646464646187e+00,5.555555555555553582e-01,3.425651576777246632e+00
4.696969696969697239e+00,5.555555555555553582e-01,3.475423263966040288e+00
4.747474747474747403e+00,5.555555555555553582e-01,3.525207007014832250e+00
4.797979797979797567e+00,5.555555555555553582e-01,3.575002512598203452e+00
4.848484848484848619e+00,5.555555555555553582e-01,3.624809496815323939e+00
4.898989898989898784e+00,5.555555555555553582e-01,3.674627684812700856e+00
4.949494949494949836e+00,5.555555555555553582e-01,3.724456810425273545e+00
5.000000000000000000e+00,5.555555555555553582e-01,3.774296615834643376e+00
0.000000000000000000e+00,6.565656565656565746e-01,5.167308894701916344e-02
5.050505050505050414e-02,6.565656565656565746e-01,5.096488078915406561e-02
1.010101010101010083e-01,6.565656565656565746e-01,5.017185502944032649e-02
1.515151515151515194e-01,6.565656565656565746e-01,4.928219858521343255e-02
2.020202020202020166e-01,6.565656565656565746e-01,4.828340104838879654e-02
2.525252525252525415e-01,6.565656565656565746e-01,4.716316171905488019e-02
3.030303030303030387e-01,6.565656565656565746e-01,4.591109961172135101e-02
3.535353535353535359e-01,6.565656565656565746e-01,4.452165858440659818e-02
4.040404040404040331e-01,6.565656565656565746e-01,4.299856989728256806e-02
4.545454545454545303e-01,6.565656565656565746e-01,4.136088058863318651e-02
5.050505050505050830e-01,6.565656565656565746e-01,3.964957455772299966e-02
5.555555555555555802e-01,6.565656565656565746e-01,3.793206909119151149e-02
6.060606060606060774e-01,6.565656565656565746e-01,3.630006846511557583e-02
6.565656565656565746e-01,6.565656565656565746e-01,3.485652749916345883e-02
7.070707070707070718e-01,6.565656565656565746e-01,3.369205398423158471e-02
7.575757575757575690e-01,6.565656565656565746e-01,3.285823586512437444e-02
8.080808080808080662e-01,6.565656565656565746e-01,3.234789842202712151e-02
8.585858585858585634e-01,6.565656565656565746e-01,3.208475527739906852e-02
9.090909090909090606e-01,6.565656565656565746e-01,3.191059341627067170e-02
9.595959595959595578e-01,6.565656565656565746e-01,3.153957708259325088e-02
1.010101010101010166e+00,6.565656565656565746e-01,3.040490874846302205e-02
1.060606060606060552e+00,6.565656565656565746e-01,2.716711751901357275e-02
1.111111111111111160e+00,6.565656565656565746e-01,1.835048603515021526e-02
1.161616161616161547e+00,6.565656565656565746e-01,2.020548861657367468e-03
1.212121212121212155e+00,6.565656565656565746e-01,3.450007924234554935e-02
1.262626262626262541e+00,6.565656565656565746e-01,7.371619816989882779e-02
1.313131313131313149e+00,6.565656565656565746e-01,1.161798160130493862e-01
1.363636363636363535e+00,6.565656565656565746e-01,1.603947317674774276e-01
1.414141414141414144e+00,6.565656565656565746e-01,2.056714364062095513e-01
1.464646464646464530e+00,6.565656565656565746e-01,2.516478537040369723e-01
1.515151515151515138e+00,6.565656565656565746e-01,2.981135791874298668e-01
1.565656565656565524e+00,6.565656565656565746e-01,3.449372810571893488e-01
1.616161616161616132e+00,6.565656565656565746e-01,3.920326810588683486e-01
1.666666666666666741e+00,6.565656565656565746e-01,4.393408980469697411e-01
1.717171717171717127e+00,6.565656565656565746e-01,4.868205355186354666e-01
1.767676767676767735e+00,6.565656565656565746e-01,5.344417727141674845e-01
1.818181818181818121e+00,6.565656565656565746e-01,5.821826754380392543e-01
1.868686868686868729e+00,6.565656565656565746e-01,6.300268076280035601e-01
1.919191919191919116e+00,6.565656565656565746e-01,6.779616395928025341e-01
1.969696969696969724e+00,6.565656565656565746e-01,7.259774619024619291e-01
2.020202020202020332e+00,6.565656565656565746e-01,7.740666297162666076e-01
2.070707070707070496e+00,6.565656565656565746e-01,8.222230283262463857e-01
2.121212121212121104e+00,6.565656565656565746e-01,8.704416898267410829e-01
2.171717171717171713e+00,6.565656565656565746e-01,9.187185148199321638e-01
2.222222222222222321e+00,6.565656565656565746e-01,9.670500682108857937e-01
2.272727272727272485e+00,6.565656565656565746e-01,1.015433427938934319e+00
2.323232323232323093e+00,6.565656565656565746e-01,1.063866071959927329e+00
2.373737373737373701e+00,6.565656565656565746e-01,1.112345793144970507e+00
2.424242424242424310e+00,6.565656565656565746e-01,1.160870634735343909e+00
2.474747474747474918e+00,6.565656565656565746e-01,1.209438841055439529e+00
2.525252525252525082e+00,6.565656565656565746e-01,1.258048819633581061e+00
2.575757575757575690e+00,6.565656565656565746e-01,1.306699111908340427e+00
2.626262626262626299e+00,6.565656565656565746e-01,1.355388370435857581e+00
2.676767676767676907e+00,6.565656565656565746e-01,1.404115341047095455e+00
2.727272727272727071e+00,6.565656565656565746e-01,1.452878848793745625e+00
2.777777777777777679e+00,6.565656565656565746e-01,1.501677786808290449e+00
2.828282828282828287e+00,6.565656565656565746e-01,1.550511107415474044e+00
2.878787878787878896e+00,6.565656565656565746e-01,1.599377814991262525e+00
2.929292929292929060e+00,6.565656565656565746e-01,1.648276960183569173e+00
2.979797979797979668e+00,6.565656565656565746e-01,1.697207635198598297e+00
3.030303030303030276e+00,6.565656565656565746e-01,1.746168969924463354e+00
3.080808080808080884e+00,6.565656565656565746e-01,1.795160128715314940e+00
3.131313131313131048e+00,6.565656565656565746e-01,1.844180307698669807e+00
3.181818181818181657e+00,6.565656565656565746e-01,1.893228732498922540e+00
3.232323232323232265e+00,6.565656565656565746e-01,1.942304656293264209e+00
3.282828282828282873e+00,6.565656565656565746e-01,1.991407358134691385e+00
3.333333333333333481e+00,6.565656565656565746e-01,2.040536141490115085e+00
3.383838383838383645e+00,6.565656565656565746e-01,2.089690332953252572e+00
3.434343434343434254e+00,6.565656565656565746e-01,2.138869281099948338e+00
3.484848484848484862e+00,6.565656565656565746e-01,2.188072355460387364e+00
3.535353535353535470e+00,6.565656565656565746e-01,2.237298945588129584e+00
3.585858585858585634e+00,6.565656565656565746e-01,2.286548460209576028e+00
3.636363636363636243e+00,6.565656565656565746e-01,2.335820326441149675e+00
3.686868686868686851e+00,6.565656565656565746e-01,2.385113989063715856e+00
3.737373737373737459e+00,6.565656565656565746e-01,2.434428909846006128e+00
3.787878787878787623e+00,6.565656565656565746e-01,2.483764566910263483e+00
3.838383838383838231e+00,6.565656565656565746e-01,2.533120454134720312e+00
3.888888888888888840e+00,6.565656565656565746e-01,2.582496080588425613e+00
3.939393939393939448e+00,6.565656565656565746e-01,2.631890969994931773e+00
3.989898989898989612e+00,6.565656565656565746e-01,2.681304660221637270e+00
4.040404040404040664e+00,6.565656565656565746e-01,2.730736702792641246e+00
4.090909090909090828e+00,6.565656565656565746e-01,2.780186662422788224e+00
4.141414141414140992e+00,6.565656565656565746e-01,2.829654116571297173e+00
4.191919191919192045e+00,6.565656565656565746e-01,2.879138655013674608e+00
4.242424242424242209e+00,6.565656565656565746e-01,2.928639879430312121e+00
4.292929292929293261e+00,6.565656565656565746e-01,2.978157403011183035e+00
4.343434343434343425e+00,6.565656565656565746e-01,3.027690850075271278e+00
4.393939393939393590e+00,6.565656565656565746e-01,3.077239855704227089e+00
4.444444444444444642e+00,6.565656565656565746e-01,3.126804065389442222e+00
4.494949494949494806e+00,6.565656565656565746e-01,3.176383134691787902e+00
4.545454545454544970e+00,6.565656565656565746e-01,3.225976728913708236e+00
4.595959595959596022e+00,6.565656565656565746e-01,3.275584522782765795e+00
4.646464646464646187e+00,6.565656565656565746e-01,3.325206200146534563e+00
4.696969696969697239e+00,6.565656565656565746e-01,3.374841453678206982e+00
4.747474747474747403e+00,6.565656565656565746e-01,3.424489984592376857e+00
4.797979797979797567e+00,6.565656565656565746e-01,3.474151502370846245e+00
4.848484848484848619e+00,6.565656565656565746e-01,3.523825724498031775e+00
4.898989898989898784e+00,6.565656565656565746e-01,3.573512376205314034e+00
4.949494949494949836e+00,6.565656565656565746e-01,3.623211190224587597e+00
5.000000000000000000e+00,6.565656565656565746e-01,3.672921906550047133e+00
0.000000000000000000e+00,7.575757575757577911e-01,3.252175024936354575e-02
5.050505050505050414e-02,7.575757575757577911e-01,3.214980757472041262e-02
1.010101010101010083e-01,7.575757575757577911e-01,3.173956941662670062e-02
1.515151515151515194e-01,7.575757575757577911e-01,3.128642148699833925e-02
2.020202020202020166e-01,7.575757575757577911e-01,3.078545530991139145e-02
2.525252525252525415e-01,7.575757575757577911e-01,3.023167011170047047e-02
3.030303030303030387e-01,7.575757575757577911e-01,2.962033424665433401e-02
