mu_V_ratio,J_V_ratio,sigma
2.626262626262626299e+00,6.565656565656565746e-01,6.692083438252912839e-03
2.676767676767676907e+00,6.565656565656565746e-01,6.471904021801339058e-03
2.727272727272727071e+00,6.565656565656565746e-01,6.263806627046708195e-03
2.777777777777777679e+00,6.565656565656565746e-01,6.066814458860333645e-03
2.828282828282828287e+00,6.565656565656565746e-01,5.880056916844467359e-03
2.878787878787878896e+00,6.565656565656565746e-01,5.702755131154375011e-03
2.929292929292929060e+00,6.565656565656565746e-01,5.534209843905760380e-03
2.979797979797979668e+00,6.565656565656565746e-01,5.373791198909018754e-03
3.030303030303030276e+00,6.565656565656565746e-01,5.220930093921382319e-03
3.080808080808080884e+00,6.565656565656565746e-01,5.075110819973667822e-03
3.131313131313131048e+00,6.565656565656565746e-01,4.935864766896961610e-03
3.181818181818181657e+00,6.565656565656565746e-01,4.802765016808409337e-03
3.232323232323232265e+00,6.565656565656565746e-01,4.675421680857285399e-03
3.282828282828282873e+00,6.565656565656565746e-01,4.553477861095702774e-03
3.333333333333333481e+00,6.565656565656565746e-01,4.436606140507688006e-03
3.383838383838383645e+00,6.565656565656565746e-01,4.324505521199435362e-03
3.434343434343434254e+00,6.565656565656565746e-01,4.216898744434190681e-03
3.484848484848484862e+00,6.565656565656565746e-01,4.113529937282153250e-03
3.535353535353535470e+00,6.565656565656565746e-01,4.014162539687438774e-03
3.585858585858585634e+00,6.565656565656565746e-01,3.918577473146788587e-03
3.636363636363636243e+00,6.565656565656565746e-01,3.826571518274146655e-03
3.686868686868686851e+00,6.565656565656565746e-01,3.737955873546225209e-03
3.737373737373737459e+00,6.565656565656565746e-01,3.652554871689125959e-03
3.787878787878787623e+00,6.565656565656565746e-01,3.570204833635122737e-03
3.838383838383838231e+00,6.565656565656565746e-01,3.490753042877851528e-03
3.888888888888888840e+00,6.565656565656565746e-01,3.414056825488675628e-03
3.939393939393939448e+00,6.565656565656565746e-01,3.339982723105234998e-03
3.989898989898989612e+00,6.565656565656565746e-01,3.268405747936091801e-03
4.040404040404040664e+00,6.565656565656565746e-01,3.199208710292705989e-03
4.090909090909090828e+00,6.565656565656565746e-01,3.132281610409703033e-03
4.141414141414140992e+00,6.565656565656565746e-01,3.067521087378866432e-03
4.191919191919192045e+00,6.565656565656565746e-01,3.004829918934753472e-03
4.242424242424242209e+00,6.565656565656565746e-01,2.944116566611477883e-03
4.292929292929293261e+00,6.565656565656565746e-01,2.885294761463326908e-03
4.343434343434343425e+00,6.565656565656565746e-01,2.828283126122943265e-03
4.393939393939393590e+00,6.565656565656565746e-01,2.773004829472530946e-03
4.444444444444444642e+00,6.565656565656565746e-01,2.719387270639140198e-03
4.494949494949494806e+00,6.565656565656565746e-01,2.667361789403827933e-03
4.545454545454544970e+00,6.565656565656565746e-01,2.616863400443824889e-03
4.595959595959596022e+00,6.565656565656565746e-01,2.567830549114979728e-03
4.646464646464646187e+00,6.565656565656565746e-01,2.520204886733639921e-03
4.696969696969697239e+00,6.565656565656565746e-01,2.473931063537826869e-03
4.747474747474747403e+00,6.565656565656565746e-01,2.428956537701879026e-03
4.797979797979797567e+00,6.565656565656565746e-01,2.385231398949495211e-03
4.848484848484848619e+00,6.565656565656565746e-01,2.342708205460926254e-03
4.898989898989898784e+00,6.565656565656565746e-01,2.301341832903129429e-03
4.949494949494949836e+00,6.565656565656565746e-01,2.261089334529794038e-03
5.000000000000000000e+00,6.565656565656565746e-01,2.221909811402760729e-03
0.000000000000000000e+00,7.575757575757577911e-01,3.458797356479346718e-01
5.050505050505050414e-02,7.575757575757577911e-01,3.478865557060457081e-01
1.010101010101010083e-01,7.575757575757577911e-01,3.501190727294443139e-01
1.515151515151515194e-01,7.575757575757577911e-01,3.526080936776984642e-01
2.020202020202020166e-01,7.575757575757577911e-01,3.553875181820835838e-01
2.525252525252525415e-01,7.575757575757577911e-01,3.584934524325212868e-01
3.030303030303030387e-01,7.575757575757577911e-01,3.619623095886397857e-01
3.535353535353535359e-01,7.575757575757577911e-01,3.658273208017476796e-01
4.040404040404040331e-01,7.575757575757577911e-01,3.701127284758403690e-01
4.545454545454545303e-01,7.575757575757577911e-01,3.748249268679936796e-01
5.050505050505050830e-01,7.575757575757577911e-01,3.799402151297607833e-01
5.555555555555555802e-01,7.575757575757577911e-01,3.853900251194163351e-01
6.060606060606060774e-01,7.575757575757577911e-01,3.910467945147121926e-01
6.565656565656565746e-01,7.575757575757577911e-01,3.967167090440414379e-01
7.070707070707070718e-01,7.575757575757577911e-01,4.021474520100889460e-01
7.575757575757575690e-01,7.575757575757577911e-01,4.070565752052064945e-01
8.080808080808080662e-01,7.575757575757577911e-01,4.111772273866769467e-01
8.585858585858585634e-01,7.575757575757577911e-01,4.143066321191744006e-01
9.090909090909090606e-01,7.575757575757577911e-01,4.163381789365066532e-01
9.595959595959595578e-01,7.575757575757577911e-01,4.172658969311930921e-01
1.010101010101010166e+00,7.575757575757577911e-01,4.171646116243234448e-01
1.060606060606060552e+00,7.575757575757577911e-01,4.161587900854916700e-01
1.111111111111111160e+00,7.575757575757577911e-01,4.143929438359534867e-01
1.161616161616161547e+00,7.575757575757577911e-01,4.120104191451380848e-01
1.212121212121212155e+00,7.575757575757577911e-01,4.091414672426832433e-01
1.262626262626262541e+00,7.575757575757577911e-01,2.599625802130440255e-01
1.313131313131313149e+00,7.575757575757577911e-01,1.617884209581448296e-01
1.363636363636363535e+00,7.575757575757577911e-01,9.928531083900539456e-02
1.414141414141414144e+00,7.575757575757577911e-01,6.781495119518753112e-02
1.464646464646464530e+00,7.575757575757577911e-01,5.132383236406368870e-02
1.515151515151515138e+00,7.575757575757577911e-01,4.162179149928434824e-02
1.565656565656565524e+00,7.575757575757577911e-01,3.528032942594754029e-02
1.616161616161616132e+00,7.575757575757577911e-01,3.079066967590532097e-02
1.666666666666666741e+00,7.575757575757577911e-01,2.742075454746128668e-02
1.717171717171717127e+00,7.575757575757577911e-01,2.478003855414753070e-02
1.767676767676767735e+00,7.575757575757577911e-01,2.264259013438788340e-02
1.818181818181818121e+00,7.575757575757577911e-01,2.086870896165022096e-02
1.868686868686868729e+00,7.575757575757577911e-01,1.936719769935070154e-02
1.919191919191919116e+00,7.575757575757577911e-01,1.807582105968245229e-02
1.969696969696969724e+00,7.575757575757577911e-01,1.695052486215977566e-02
2.020202020202020332e+00,7.575757575757577911e-01,1.595915823232260319e-02
2.070707070707070496e+00,7.575757575757577911e-01,1.507764554711269432e-02
2.121212121212121104e+00,7.575757575757577911e-01,1.428755810246144439e-02
2.171717171717171713e+00,7.575757575757577911e-01,1.357452033553064978e-02
2.222222222222222321e+00,7.575757575757577911e-01,1.292713242393120528e-02
2.272727272727272485e+00,7.575757575757577911e-01,1.233622292098143260e-02
2.323232323232323093e+00,7.575757575757577911e-01,1.179431843124324406e-02
2.373737373737373701e+00,7.575757575757577911e-01,1.129525966261104263e-02
2.424242424242424310e+00,7.575757575757577911e-01,1.083391843675145239e-02
2.474747474747474918e+00,7.575757575757577911e-01,1.040598574250226234e-02
2.525252525252525082e+00,7.575757575757577911e-01,1.000781069021496571e-02
2.575757575757575690e+00,7.575757575757577911e-01,9.636276534019673143e-03
2.626262626262626299e+00,7.575757575757577911e-01,9.288704089798533250e-03
2.676767676767676907e+00,7.575757575757577911e-01,8.962775674648319063e-03
2.727272727272727071e+00,7.575757575757577911e-01,8.656474608830833778e-03
2.777777777777777679e+00,7.575757575757577911e-01,8.368036653638289898e-03
2.828282828282828287e+00,7.575757575757577911e-01,8.095910699496229601e-03
2.878787878787878896e+00,7.575757575757577911e-01,7.838726692228435017e-03
2.929292929292929060e+00,7.575757575757577911e-01,7.595269273811361584e-03
2.979797979797979668e+00,7.575757575757577911e-01,7.364455972253349664e-03
3.030303030303030276e+00,7.575757575757577911e-01,7.145319040989062641e-03
3.080808080808080884e+00,7.575757575757577911e-01,6.936990247306354732e-03
3.131313131313131048e+00,7.575757575757577911e-01,6.738688059947159706e-03
3.181818181818181657e+00,7.575757575757577911e-01,6.549706800981287130e-03
3.232323232323232265e+00,7.575757575757577911e-01,6.369407415520514371e-03
3.282828282828282873e+00,7.575757575757577911e-01,6.197209581459890183e-03
3.333333333333333481e+00,7.575757575757577911e-01,6.032584935052073653e-03
3.383838383838383645e+00,7.575757575757577911e-01,5.875051230309894477e-03
3.434343434343434254e+00,7.575757575757577911e-01,5.724167283646464446e-03
3.484848484848484862e+00,7.575757575757577911e-01,5.579528581795194751e-03
3.535353535353535470e+00,7.575757575757577911e-01,5.440763452399775130e-03
3.585858585858585634e+00,7.575757575757577911e-01,5.307529713877782475e-03
3.636363636363636243e+00,7.575757575757577911e-01,5.179511735111170211e-03
3.686868686868686851e+00,7.575757575757577911e-01,5.056417846880218413e-03
3.737373737373737459e+00,7.575757575757577911e-01,4.937978056260301958e-03
3.787878787878787623e+00,7.575757575757577911e-01,4.823942022848629572e-03
3.838383838383838231e+00,7.575757575757577911e-01,4.714077262006804818e-03
3.888888888888888840e+00,7.575757575757577911e-01,4.608167545543746281e-03
3.939393939393939448e+00,7.575757575757577911e-01,4.506011474628531660e-03
3.989898989898989612e+00,7.575757575757577911e-01,4.407421203369183381e-03
4.040404040404040664e+00,7.575757575757577911e-01,4.312221294555209847e-03
4.090909090909090828e+00,7.575757575757577911e-01,4.220247691638806010e-03
4.141414141414140992e+00,7.575757575757577911e-01,4.131346793207035795e-03
4.191919191919192045e+00,7.575757575757577911e-01,4.045374618043916411e-03
4.242424242424242209e+00,7.575757575757577911e-01,3.962196050450737632e-03
4.292929292929293261e+00,7.575757575757577911e-01,3.881684156832307820e-03
4.343434343434343425e+00,7.575757575757577911e-01,3.803719565701952840e-03
4.393939393939393590e+00,7.575757575757577911e-01,3.728189904241373427e-03
4.444444444444444642e+00,7.575757575757577911e-01,3.654989285396386192e-03
4.494949494949494806e+00,7.575757575757577911e-01,3.584017840218737139e-03
4.545454545454544970e+00,7.575757575757577911e-01,3.515181290795108947e-03
4.595959595959596022e+00,7.575757575757577911e-01,3.448390559650435332e-03
4.646464646464646187e+00,7.575757575757577911e-01,3.383561411987859400e-03
4.696969696969697239e+00,7.575757575757577911e-01,3.320614127540960376e-03
4.747474747474747403e+00,7.575757575757577911e-01,3.259473199175311371e-03
4.797979797979797567e+00,7.575757575757577911e-01,3.200067055691484426e-03
4.848484848484848619e+00,7.575757575757577911e-01,3.142327806559386000e-03
4.898989898989898784e+00,7.575757575757577911e-01,3.086191006555708948e-03
4.949494949494949836e+00,7.575757575757577911e-01,3.031595438491461666e-03
5.000000000000000000e+00,7.575757575757577911e-01,2.978482912404456853e-03
0.000000000000000000e+00,8.585858585858581193e-01,3.600286269919495963e-01
5.050505050505050414e-02,8.585858585858581193e-01,3.618511742410590593e-01
1.010101010101010083e-01,8.585858585858581193e-01,3.638508485883777399e-01
1.515151515151515194e-01,8.585858585858581193e-01,3.660484312880196156e-01
2.020202020202020166e-01,8.585858585858581193e-01,3.684665348764792348e-01
2.525252525252525415e-01,8.585858585858581193e-01,3.711292178504499994e-01
3.030303030303030387e-01,8.585858585858581193e-01,3.740612107087626370e-01
3.535353535353535359e-01,8.585858585858581193e-01,3.772865644151175979e-01
4.040404040404040331e-01,8.585858585858581193e-01,3.808264846684501492e-01
4.545454545454545303e-01,8.585858585858581193e-01,3.846960929982296551e-01
5.050505050505050830e-01,8.585858585858581193e-01,3.888999044651950121e-01
5.555555555555555802e-01,8.585858585858581193e-01,3.934260049992864827e-01
6.060606060606060774e-01,8.585858585858581193e-01,3.982393377054938011e-01
6.565656565656565746e-01,8.585858585858581193e-01,4.032752162955450248e-01
7.070707070707070718e-01,8.585858585858581193e-01,4.084350695895230254e-01
7.575757575757575690e-01,8.585858585858581193e-01,4.135870817367050534e-01
8.080808080808080662e-01,8.585858585858581193e-01,4.185741247935453879e-01
8.585858585858585634e-01,8.585858585858581193e-01,4.232295565132121462e-01
9.090909090909090606e-01,8.585858585858581193e-01,4.273982901269806067e-01
9.595959595959595578e-01,8.585858585858581193e-01,4.309575750329527333e-01
1.010101010101010166e+00,8.585858585858581193e-01,4.338312642820396636e-01
1.060606060606060552e+00,8.585858585858581193e-01,4.359938239186520459e-01
1.111111111111111160e+00,8.585858585858581193e-01,4.374644996222821214e-01
1.161616161616161547e+00,8.585858585858581193e-01,4.382953281850445748e-01
1.212121212121212155e+00,8.585858585858581193e-01,4.385575528893632669e-01
1.262626262626262541e+00,8.585858585858581193e-01,4.383298414012226640e-01
1.313131313131313149e+00,8.585858585858581193e-01,3.653314536663993528e-01
1.363636363636363535e+00,8.585858585858581193e-01,3.062994590861664590e-01
1.414141414141414144e+00,8.585858585858581193e-01,2.276889509797501432e-01
1.464646464646464530e+00,8.585858585858581193e-01,1.541692132691829809e-01
1.515151515151515138e+00,8.585858585858581193e-01,1.049087954112507270e-01
1.565656565656565524e+00,8.585858585858581193e-01,7.634263254551097722e-02
1.616161616161616132e+00,8.585858585858581193e-01,5.957304935780342869e-02
1.666666666666666741e+00,8.585858585858581193e-01,4.901142908389546221e-02
1.717171717171717127e+00,8.585858585858581193e-01,4.184296455966548395e-02
1.767676767676767735e+00,8.585858585858581193e-01,3.666126752988410620e-02
1.818181818181818121e+00,8.585858585858581193e-01,3.272576976447878760e-02
1.868686868686868729e+00,8.585858585858581193e-01,2.962022424399110912e-02
1.919191919191919116e+00,8.585858585858581193e-01,2.709561686820672124e-02
1.969696969696969724e+00,8.585858585858581193e-01,2.499455473193584742e-02
2.020202020202020332e+00,8.585858585858581193e-01,2.321276337428733808e-02
2.070707070707070496e+00,8.585858585858581193e-01,2.167835361263539470e-02
2.121212121212121104e+00,8.585858585858581193e-01,2.034006618646871239e-02
2.171717171717171713e+00,8.585858585858581193e-01,1.916029171485856761e-02
2.222222222222222321e+00,8.585858585858581193e-01,1.811075353055764670e-02
2.272727272727272485e+00,8.585858585858581193e-01,1.716973998804240120e-02
2.323232323232323093e+00,8.585858585858581193e-01,1.632027330690922345e-02
2.373737373737373701e+00,8.585858585858581193e-01,1.554886395456181632e-02
2.424242424242424310e+00,8.585858585858581193e-01,1.484464230692985991e-02
2.474747474747474918e+00,8.585858585858581193e-01,1.419874000940831577e-02
2.525252525252525082e+00,8.585858585858581193e-01,1.360384061131482761e-02
2.575757575757575690e+00,8.585858585858581193e-01,1.305384744559517918e-02
2.626262626262626299e+00,8.585858585858581193e-01,1.254363430331800755e-02
2.676767676767676907e+00,8.585858585858581193e-01,1.206885560585536227e-02
2.727272727272727071e+00,8.585858585858581193e-01,1.162580001597490233e-02
2.777777777777777679e+00,8.585858585858581193e-01,1.121127622415120199e-02
2.828282828282828287e+00,8.585858585858581193e-01,1.082252288314675820e-02
2.878787878787878896e+00,8.585858585858581193e-01,1.045713688665770962e-02
2.929292929292929060e+00,8.585858585858581193e-01,1.011301573855450525e-02
2.979797979797979668e+00,8.585858585858581193e-01,9.788310856995080522e-03
3.030303030303030276e+00,8.585858585858581193e-01,9.481389445302154315e-03
3.080808080808080884e+00,8.585858585858581193e-01,9.190803133667728789e-03
3.131313131313131048e+00,8.585858585858581193e-01,8.915262016242521403e-03
3.181818181818181657e+00,8.585858585858581193e-01,8.653613020540811343e-03
3.232323232323232265e+00,8.585858585858581193e-01,8.404821780476315340e-03
3.282828282828282873e+00,8.585858585858581193e-01,8.167957361875919850e-03
3.333333333333333481e+00,8.585858585858581193e-01,7.942179324969348905e-03
3.383838383838383645e+00,8.585858585858581193e-01,7.726726712863210035e-03
3.434343434343434254e+00,8.585858585858581193e-01,7.520908636154333832e-03
3.484848484848484862e+00,8.585858585858581193e-01,7.324096187300791622e-03
3.535353535353535470e+00,8.585858585858581193e-01,7.135715468351830348e-03
3.585858585858585634e+00,8.585858585858581193e-01,6.955241555255676535e-03
3.636363636363636243e+00,8.585858585858581193e-01,6.782193253564217962e-03
3.686868686868686851e+00,8.585858585858581193e-01,6.616128525705171869e-03
3.737373737373737459e+00,8.585858585858581193e-01,6.456640490441697272e-03
3.787878787878787623e+00,8.585858585858581193e-01,6.303353911728083042e-03
3.838383838383838231e+00,8.585858585858581193e-01,6.155922107686565697e-03
3.888888888888888840e+00,8.585858585858581193e-01,6.014024221503363153e-03
3.939393939393939448e+00,8.585858585858581193e-01,5.877362805151147701e-03
3.989898989898989612e+00,8.585858585858581193e-01,5.745661674371655737e-03
4.040404040404040664e+00,8.585858585858581193e-01,5.618663999599049670e-03
4.090909090909090828e+00,8.585858585858581193e-01,5.496130602707728456e-03
4.141414141414140992e+00,8.585858585858581193e-01,5.377838433820040023e-03
4.191919191919192045e+00,8.585858585858581193e-01,5.263579206062444886e-03
4.242424242424242209e+00,8.585858585858581193e-01,5.153158169235420513e-03
4.292929292929293261e+00,8.585858585858581193e-01,5.046393005962804615e-03
4.343434343434343425e+00,8.585858585858581193e-01,4.943112836091548799e-03
4.393939393939393590e+00,8.585858585858581193e-01,4.843157316988671267e-03
4.444444444444444642e+00,8.585858585858581193e-01,4.746375828982204656e-03
4.494949494949494806e+00,8.585858585858581193e-01,4.652626736562513222e-03
4.545454545454544970e+00,8.585858585858581193e-01,4.561776717134919182e-03
4.595959595959596022e+00,8.585858585858581193e-01,4.473700150126221076e-03
4.646464646464646187e+00,8.585858585858581193e-01,4.388278560118599736e-03
4.696969696969697239e+00,8.585858585858581193e-01,4.305400108439464898e-03
4.747474747474747403e+00,8.585858585858581193e-01,4.224959128289774990e-03
4.797979797979797567e+00,8.585858585858581193e-01,4.146855699059755901e-03
4.848484848484848619e+00,8.585858585858581193e-01,4.070995255978437227e-03
4.898989898989898784e+00,8.585858585858581193e-01,3.997288231672773730e-03
4.949494949494949836e+00,8.585858585858581193e-01,3.925649726591756185e-03
5.000000000000000000e+00,8.585858585858581193e-01,3.855999205581086154e-03
0.000000000000000000e+00,9.595959595959593358e-01,3.527691064761440121e-01
5.050505050505050414e-02,9.595959595959593358e-01,3.545939558582933415e-01
1.010101010101010083e-01,9.595959595959593358e-01,3.565763895473287870e-01
1.515151515151515194e-01,9.595959595959593358e-01,3.587329814512372761e-01
2.020202020202020166e-01,9.595959595959593358e-01,3.610816991995477454e-01
2.525252525252525415e-01,9.595959595959593358e-01,3.636417207458949585e-01
3.030303030303030387e-01,9.595959595959593358e-01,3.664330586502415610e-01
3.535353535353535359e-01,9.595959595959593358e-01,3.694759027823961151e-01
4.040404040404040331e-01,9.595959595959593358e-01,3.727895656744902309e-01
4.545454545454545303e-01,9.595959595959593358e-01,3.763908896805512883e-01
5.050505050505050830e-01,9.595959595959593358e-01,3.944977497666938282e-01
5.555555555555555802e-01,9.595959595959593358e-01,3.982563754503612441e-01
6.060606060606060774e-01,9.595959595959593358e-01,4.022733702440410841e-01
6.565656565656565746e-01,9.595959595959593358e-01,4.065283263550841242e-01
7.070707070707070718e-01,9.595959595959593358e-01,4.109840853017728279e-01
7.575757575757575690e-01,9.595959595959593358e-01,4.155842027811286754e-01
8.080808080808080662e-01,9.595959595959593358e-01,4.202523013514740113e-01
8.585858585858585634e-01,9.595959595959593358e-01,4.248943643425528993e-01
9.090909090909090606e-01,9.595959595959593358e-01,4.294046025554938972e-01
9.595959595959595578e-01,9.595959595959593358e-01,4.336745991297867309e-01
1.010101010101010166e+00,9.595959595959593358e-01,4.376042517045254376e-01
1.060606060606060552e+00,9.595959595959593358e-01,4.411121319959444009e-01
1.111111111111111160e+00,9.595959595959593358e-01,4.441428268632384158e-01
1.161616161616161547e+00,9.595959595959593358e-01,4.466697503843579664e-01
1.212121212121212155e+00,9.595959595959593358e-01,4.282240824658651857e-01
1.262626262626262541e+00,9.595959595959593358e-01,4.224987584249676464e-01
1.313131313131313149e+00,9.595959595959593358e-01,4.122486172013786199e-01
1.363636363636363535e+00,9.595959595959593358e-01,3.952119809590483590e-01
1.414141414141414144e+00,9.595959595959593358e-01,3.678912824219729427e-01
1.464646464646464530e+00,9.595959595959593358e-01,3.260133211706812140e-01
1.515151515151515138e+00,9.595959595959593358e-01,2.682448212251868913e-01
1.565656565656565524e+00,9.595959595959593358e-01,2.032573812714393580e-01
1.616161616161616132e+00,9.595959595959593358e-01,1.470814355117795735e-01
1.666666666666666741e+00,9.595959595959593358e-01,1.077129295121874164e-01
1.717171717171717127e+00,9.595959595959593358e-01,8.250687189146557743e-02
1.767676767676767735e+00,9.595959595959593358e-01,6.633204612930523880e-02
1.818181818181818121e+00,9.595959595959593358e-01,5.549209083241710139e-02
1.868686868686868729e+00,9.595959595959593358e-01,4.783662070025962443e-02
1.919191919191919116e+00,9.595959595959593358e-01,4.216321189355577009e-02
1.969696969696969724e+00,9.595959595959593358e-01,3.778529121173135330e-02
2.020202020202020332e+00,9.595959595959593358e-01,3.429440206023210563e-02
2.070707070707070496e+00,9.595959595959593358e-01,3.143628604439131086e-02
2.121212121212121104e+00,9.595959595959593358e-01,2.904566825812132658e-02
2.171717171717171713e+00,9.595959595959593358e-01,2.701083240236832120e-02
2.222222222222222321e+00,9.595959595959593358e-01,2.525362082905800720e-02
2.272727272727272485e+00,9.595959595959593358e-01,2.371769050874346016e-02
2.323232323232323093e+00,9.595959595959593358e-01,2.236135405370049886e-02
2.373737373737373701e+00,9.595959595959593358e-01,2.115306254334434199e-02
2.424242424242424310e+00,9.595959595959593358e-01,2.006846461797856876e-02
2.474747474747474918e+00,9.595959595959593358e-01,1.908843705117154593e-02
2.525252525252525082e+00,9.595959595959593358e-01,1.819773209586787385e-02
2.575757575757575690e+00,9.595959595959593358e-01,1.738402712743680398e-02
2.626262626262626299e+00,9.595959595959593358e-01,1.663724319661598339e-02
2.676767676767676907e+00,9.595959595959593358e-01,1.594904736738822493e-02
2.727272727272727071e+00,9.595959595959593358e-01,1.531248321651126204e-02
2.777777777777777679e+00,9.595959595959593358e-01,1.472169235552599036e-02
2.828282828282828287e+00,9.595959595959593358e-01,1.417170168334276267e-02
2.878787878787878896e+00,9.595959595959593358e-01,1.365825883144636960e-02
2.929292929292929060e+00,9.595959595959593358e-01,1.317770343734022548e-02
2.979797979797979668e+00,9.595959595959593358e-01,1.272686539556523548e-02
3.030303030303030276e+00,9.595959595959593358e-01,1.230298366141979911e-02
3.080808080808080884e+00,9.595959595959593358e-01,1.190364088274896599e-02
3.131313131313131048e+00,9.595959595959593358e-01,1.152671034368570220e-02
3.181818181818181657e+00,9.595959595959593358e-01,1.117031257445432260e-02
3.232323232323232265e+00,9.595959595959593358e-01,1.083277961559393592e-02
3.282828282828282873e+00,9.595959595959593358e-01,1.051262539243499709e-02
3.333333333333333481e+00,9.595959595959593358e-01,1.020852100386128794e-02
3.383838383838383645e+00,9.595959595959593358e-01,9.919273991283330746e-03
3.434343434343434254e+00,9.595959595959593358e-01,9.643810852563132127e-03
3.484848484848484862e+00,9.595959595959593358e-01,9.381162217845661830e-03
3.535353535353535470e+00,9.595959595959593358e-01,9.130450221754753473e-03
3.585858585858585634e+00,9.595959595959593358e-01,8.890877697793835022e-03
3.636363636363636243e+00,9.595959595959593358e-01,8.661718892388535138e-03
3.686868686868686851e+00,9.595959595959593358e-01,8.442311452473545696e-03
3.737373737373737459e+00,9.595959595959593358e-01,8.232049485350776893e-03
3.787878787878787623e+00,9.595959595959593358e-01,8.030377525344899528e-03
3.838383838383838231e+00,9.595959595959593358e-01,7.836785270537443768e-03
3.888888888888888840e+00,9.595959595959593358e-01,7.650802976087778262e-03
3.939393939393939448e+00,9.595959595959593358e-01,7.471997409503449566e-03
3.989898989898989612e+00,9.595959595959593358e-01,7.299968288611580376e-03
4.040404040404040664e+00,9.595959595959593358e-01,7.134345135593478555e-03
4.090909090909090828e+00,9.595959595959593358e-01,6.974784490833552987e-03
4.141414141414140992e+00,9.595959595959593358e-01,6.820967438924647325e-03
4.191919191919192045e+00,9.595959595959593358e-01,6.672597406306043227e-03
4.242424242424242209e+00,9.595959595959593358e-01,6.529398195959384629e-03
4.292929292929293261e+00,9.595959595959593358e-01,6.391112229567227215e-03
4.343434343434343425e+00,9.595959595959593358e-01,6.257498971720149017e-03
4.393939393939393590e+00,9.595959595959593358e-01,6.128333514284155757e-03
4.444444444444444642e+00,9.595959595959593358e-01,6.003405302020781500e-03
4.494949494949494806e+00,9.595959595959593358e-01,5.882516983083072373e-03
4.545454545454544970e+00,9.595959595959593358e-01,5.765483370162374777e-03
4.595959595959596022e+00,9.595959595959593358e-01,5.652130499898926942e-03
4.646464646464646187e+00,9.595959595959593358e-01,5.542294779743751031e-03
4.696969696969697239e+00,9.595959595959593358e-01,5.435822212808637775e-03
4.747474747474747403e+00,9.595959595959593358e-01,5.332567692404517265e-03
4.797979797979797567e+00,9.595959595959593358e-01,5.232394358971824942e-03
4.848484848484848619e+00,9.595959595959593358e-01,5.135173012974372266e-03
4.898989898989898784e+00,9.595959595959593358e-01,5.040781578081781483e-03
4.949494949494949836e+00,9.595959595959593358e-01,4.949104609618813072e-03
5.000000000000000000e+00,9.595959595959593358e-01,4.860032843831934256e-03
0.000000000000000000e+00,1.060606060606060552e+00,3.437919191118699036e-01
5.050505050505050414e-02,1.060606060606060552e+00,3.454184081903654002e-01
1.010101010101010083e-01,1.060606060606060552e+00,3.471722604087651987e-01
1.515151515151515194e-01,1.060606060606060552e+00,3.490657461775004688e-01
2.020202020202020166e-01,1.060606060606060552e+00,3.511121369051525831e-01
2.525252525252525415e-01,1.060606060606060552e+00,3.533256272861730607e-01
3.030303030303030387e-01,1.060606060606060552e+00,3.557211638813943533e-01
3.535353535353535359e-01,1.060606060606060552e+00,3.583141378564121404e-01
4.040404040404040331e-01,1.060606060606060552e+00,3.611198865523129187e-01
4.545454545454545303e-01,1.060606060606060552e+00,3.641529340664671488e-01
5.050505050505050830e-01,1.060606060606060552e+00,3.674258874511618367e-01
5.555555555555555802e-01,1.060606060606060552e+00,3.709478969024271322e-01
6.060606060606060774e-01,1.060606060606060552e+00,3.747225928341632595e-01
6.565656565656565746e-01,1.060606060606060552e+00,3.787454407719828553e-01
7.070707070707070718e-01,1.060606060606060552e+00,3.830005192918682355e-01
7.575757575757575690e-01,1.060606060606060552e+00,3.874568366419967602e-01
8.080808080808080662e-01,1.060606060606060552e+00,3.920644550733553557e-01
8.585858585858585634e-01,1.060606060606060552e+00,3.967508568364185861e-01
9.090909090909090606e-01,1.060606060606060552e+00,4.014180880161873355e-01
9.595959595959595578e-01,1.060606060606060552e+00,4.059411389972281126e-01
1.010101010101010166e+00,1.060606060606060552e+00,4.101676363428984340e-01
1.060606060606060552e+00,1.060606060606060552e+00,4.139181602274450977e-01
1.111111111111111160e+00,1.060606060606060552e+00,4.169854161051920749e-01
1.161616161616161547e+00,1.060606060606060552e+00,4.191292403597305372e-01
1.212121212121212155e+00,1.060606060606060552e+00,4.200631356878171130e-01
1.262626262626262541e+00,1.060606060606060552e+00,4.194265958876577383e-01
1.313131313131313149e+00,1.060606060606060552e+00,4.167354639308600839e-01
1.363636363636363535e+00,1.060606060606060552e+00,4.112997492395820687e-01
1.414141414141414144e+00,1.060606060606060552e+00,4.020969808552736779e-01
1.464646464646464530e+00,1.060606060606060552e+00,3.876021562282175870e-01
1.515151515151515138e+00,1.060606060606060552e+00,3.656504839670786655e-01
1.565656565656565524e+00,1.060606060606060552e+00,3.336697326376152350e-01
1.616161616161616132e+00,1.060606060606060552e+00,2.901287857436938844e-01
1.666666666666666741e+00,1.060606060606060552e+00,2.377292267288859118e-01
1.717171717171717127e+00,1.060606060606060552e+00,1.850095920094829149e-01
1.767676767676767735e+00,1.060606060606060552e+00,1.410434890497160310e-01
1.818181818181818121e+00,1.060606060606060552e+00,1.089797906874626909e-01
1.868686868686868729e+00,1.060606060606060552e+00,8.691556655564548761e-02
1.919191919191919116e+00,1.060606060606060552e+00,7.174870187866566607e-02
1.969696969696969724e+00,1.060606060606060552e+00,6.103126030911105310e-02
